Heroe_1,Heroe_2,universo_1,Intelligence_1,Strength_1,Speed_1,Durability_1,Power_1,Combat_1,Tier_1,Tier2_1,universo_2,Intelligence_2,Strength_2,Speed_2,Durability_2,Power_2,Combat_2,Tier_2,Tier2_2,Resultado_x
Batman,Captain Boomerang,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,45,1,6,7,10,40,0,,1
Batman,Cassandra Cain,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,45,1,1,1,1,30,0,,1
Batman,Cheetah,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,60,50,14,15,30,65,1,,0
Batman,Cyborg,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,70,40,30,35,65,50,2,,2
Batman,Cyclone,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,80,1,25,15,50,40,1,,1
Batman,Dark Flash,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,80,25,100,35,85,50,5,,2
Batman,Darkseid,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,95,100,30,55,90,95,4,4,2
Batman,Deadshot,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,60,1,6,7,17,45,1,0++,1
Batman,Doctor Fate,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,85,75,60,45,85,70,3,3+,2
Batman,Doctor Sivana,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,70,95,60,40,70,55,3,,2
Batman,Doomsday,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,35,100,45,45,75,25,3,,2
Batman,El Diablo,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,55,25,6,10,35,45,1,,1
Batman,Enchantress,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,80,70,20,18,70,70,3,,2
Batman,Envy,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Batman,Faora,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,70,95,60,45,70,85,3,,2
Batman,Freddy Freeman,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,0,0,0,0,0,0,0,,1
Batman,General Zod,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,70,100,50,40,75,85,3,,2
Batman,Gluttony,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Batman,Green Lantern,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,65,75,25,40,65,70,3,,2
Batman,Harley Quinn,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,60,5,8,10,10,80,1,,1
Batman,Hawkman,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,65,30,25,25,50,80,2,,2
Batman,Hespera,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,0,0,0,0,0,0,0,,1
Batman,Huntress,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,50,1,1,5,5,50,1,,1
Batman,Incubus,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,55,30,6,30,50,30,2,,1
Batman,Joker,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,65,1,7,5,10,45,1,,1
Batman,Jor-El,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,80,1,6,10,10,80,1,,1
Batman,Judomaster,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,60,1,6,15,10,100,1,,1
Batman,Karathen,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,75,95,25,50,60,30,3,,2
Batman,Katana,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,55,1,7,9,15,80,1,,1
Batman,Killer Croc,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,45,25,14,20,30,40,1,,1
Batman,King Nereus,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,70,45,30,25,45,75,2,,2
Batman,King Shark,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,50,30,17,25,40,40,1,1+,1
Batman,Lex Luthor,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,80,1,1,5,1,15,1,,1
Batman,Lust,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Batman,Mera,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,65,30,25,30,45,70,2,,2
Batman,Mister Zsasz,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,50,1,1,5,5,30,0,,1
Batman,Nam-Ek,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,65,95,50,40,70,65,3,,2
Batman,Nuidis Vulko,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,65,30,25,20,40,90,1,,2
Batman,Ocean Master,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,65,55,30,35,50,90,3,,2
Batman,Parademon,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,55,25,17,10,20,60,1,,1
Batman,Peacemaker,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,65,5,7,15,20,80,1,,1
Batman,Penthesileia,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,60,65,50,35,50,95,2,,2
Batman,Philippus,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,55,75,50,35,35,75,2,,2
Batman,Polka-Dot Man,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,60,1,6,10,35,35,1,,1
Batman,Queen Atlanna,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,70,30,25,30,50,75,2,,2
Batman,Queen Hippolyta,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,85,30,25,30,40,100,2,,2
Batman,Ratcatcher,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,65,1,6,5,10,20,1,,1
Batman,Rick Flag,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,55,1,6,10,10,70,1,,1
Batman,Sabbac,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,70,100,50,45,75,70,3,,2
Batman,Savant,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,55,1,1,5,10,40,1,,1
Batman,Shazam,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,60,95,60,40,70,30,3,3,2
Batman,Slipknot,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,45,1,1,5,5,30,0,,1
Batman,Sol Soria,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,55,1,1,5,5,40,0,,1
Batman,Starro,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,65,70,25,25,60,30,2,,2
Batman,Steppenwolf,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,90,90,25,45,65,100,3,,2
Batman,Supergirl,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,60,75,50,40,75,45,3,,2
Batman,Superman,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Batman,T.D.K.,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,50,1,6,10,30,40,1,,1
Batman,The Flash,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,80,25,100,30,85,40,5,,2
Batman,Vigilante,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,60,1,7,10,10,70,1,,1
Batman,White Dragon,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,65,13,25,10,20,40,1,,1
Batman,Wonder Woman,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,80,95,70,60,55,100,3,,2
Batman,Wrath,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Batman,Zeus,DC Extended Universe,80,13,11,15,20,95,1,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Black Adam,Black Canary,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,55,1,6,5,35,40,1,,1
Black Adam,Black Manta,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,70,25,25,20,40,60,2,,1
Black Adam,Black Mask,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,60,1,6,5,5,30,0,,1
Black Adam,Bloodsport,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,70,1,8,15,20,85,1,,1
Black Adam,Captain Boomerang,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,45,1,6,7,10,40,0,,1
Black Adam,Cassandra Cain,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,45,1,1,1,1,30,0,,1
Black Adam,Cheetah,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,60,50,14,15,30,65,1,,1
Black Adam,Cyborg,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,70,40,30,35,65,50,2,,1
Black Adam,Cyclone,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,80,1,25,15,50,40,1,,1
Black Adam,Dark Flash,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,80,25,100,35,85,50,5,,1
Black Adam,Darkseid,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,95,100,30,55,90,95,4,4,2
Black Adam,Deadshot,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,60,1,6,7,17,45,1,0++,1
Black Adam,Doctor Fate,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,85,75,60,45,85,70,3,3+,1
Black Adam,Doctor Sivana,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,70,95,60,40,70,55,3,,1
Black Adam,Doomsday,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,35,100,45,45,75,25,3,,1
Black Adam,El Diablo,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,55,25,6,10,35,45,1,,1
Black Adam,Enchantress,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,80,70,20,18,70,70,3,,1
Black Adam,Envy,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,65,65,65,40,60,65,3,,1
Black Adam,Faora,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,70,95,60,45,70,85,3,,1
Black Adam,Freddy Freeman,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,0,0,0,0,0,0,0,,1
Black Adam,General Zod,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,70,100,50,40,75,85,3,,1
Black Adam,Gluttony,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,65,65,65,40,60,65,3,,1
Black Adam,Green Lantern,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,65,75,25,40,65,70,3,,1
Black Adam,Harley Quinn,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,60,5,8,10,10,80,1,,1
Black Adam,Hawkman,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,65,30,25,25,50,80,2,,1
Black Adam,Hespera,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,0,0,0,0,0,0,0,,1
Black Adam,Huntress,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,50,1,1,5,5,50,1,,1
Black Adam,Incubus,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,55,30,6,30,50,30,2,,1
Black Adam,Joker,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,65,1,7,5,10,45,1,,1
Black Adam,Jor-El,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,80,1,6,10,10,80,1,,1
Black Adam,Judomaster,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,60,1,6,15,10,100,1,,1
Black Adam,Karathen,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,75,95,25,50,60,30,3,,1
Black Adam,Katana,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,55,1,7,9,15,80,1,,1
Black Adam,Killer Croc,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,45,25,14,20,30,40,1,,1
Black Adam,King Nereus,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,70,45,30,25,45,75,2,,1
Black Adam,King Shark,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,50,30,17,25,40,40,1,1+,1
Black Adam,Lex Luthor,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,80,1,1,5,1,15,1,,1
Black Adam,Lust,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,65,65,65,40,60,65,3,,1
Black Adam,Mera,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,65,30,25,30,45,70,2,,1
Black Adam,Mister Zsasz,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,50,1,1,5,5,30,0,,1
Black Adam,Nam-Ek,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,65,95,50,40,70,65,3,,1
Black Adam,Nuidis Vulko,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,65,30,25,20,40,90,1,,1
Black Adam,Ocean Master,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,65,55,30,35,50,90,3,,1
Black Adam,Parademon,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,55,25,17,10,20,60,1,,1
Black Adam,Peacemaker,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,65,5,7,15,20,80,1,,1
Black Adam,Penthesileia,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,60,65,50,35,50,95,2,,1
Black Adam,Philippus,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,55,75,50,35,35,75,2,,1
Black Adam,Polka-Dot Man,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,60,1,6,10,35,35,1,,1
Black Adam,Queen Atlanna,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,70,30,25,30,50,75,2,,1
Black Adam,Queen Hippolyta,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,85,30,25,30,40,100,2,,1
Black Adam,Ratcatcher,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,65,1,6,5,10,20,1,,1
Black Adam,Rick Flag,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,55,1,6,10,10,70,1,,1
Black Adam,Sabbac,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,70,100,50,45,75,70,3,,1
Black Adam,Savant,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,55,1,1,5,10,40,1,,1
Black Adam,Shazam,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,60,95,60,40,70,30,3,3,1
Black Adam,Slipknot,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,45,1,1,5,5,30,0,,1
Black Adam,Sol Soria,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,55,1,1,5,5,40,0,,1
Black Adam,Starro,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,65,70,25,25,60,30,2,,1
Black Adam,Steppenwolf,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,90,90,25,45,65,100,3,,1
Black Adam,Supergirl,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,60,75,50,40,75,45,3,,1
Black Adam,Superman,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,80,100,85,45,80,50,3,4,2
Black Adam,T.D.K.,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,50,1,6,10,30,40,1,,1
Black Adam,The Flash,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,80,25,100,30,85,40,5,,1
Black Adam,Vigilante,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,60,1,7,10,10,70,1,,1
Black Adam,White Dragon,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,65,13,25,10,20,40,1,,1
Black Adam,Wonder Woman,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,80,95,70,60,55,100,3,,2
Black Adam,Wrath,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,65,65,65,40,60,65,3,,1
Black Adam,Zeus,DC Extended Universe,65,100,75,45,75,75,3,3,DC Extended Universe,95,100,25,50,80,85,4,4,0
Black Canary,Black Manta,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,70,25,25,20,40,60,2,,2
Black Canary,Black Mask,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,60,1,6,5,5,30,0,,1
Black Canary,Bloodsport,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,70,1,8,15,20,85,1,,2
Black Canary,Captain Boomerang,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,45,1,6,7,10,40,0,,1
Black Canary,Cassandra Cain,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,45,1,1,1,1,30,0,,1
Black Canary,Cheetah,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,60,50,14,15,30,65,1,,2
Black Canary,Cyborg,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,70,40,30,35,65,50,2,,2
Black Canary,Cyclone,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,80,1,25,15,50,40,1,,2
Black Canary,Dark Flash,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,80,25,100,35,85,50,5,,2
Black Canary,Darkseid,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,95,100,30,55,90,95,4,4,2
Black Canary,Deadshot,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,60,1,6,7,17,45,1,0++,1
Black Canary,Doctor Fate,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,85,75,60,45,85,70,3,3+,2
Black Canary,Doctor Sivana,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,70,95,60,40,70,55,3,,2
Black Canary,Doomsday,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,35,100,45,45,75,25,3,,2
Black Canary,El Diablo,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,55,25,6,10,35,45,1,,2
Black Canary,Enchantress,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,80,70,20,18,70,70,3,,2
Black Canary,Envy,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Black Canary,Faora,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,70,95,60,45,70,85,3,,2
Black Canary,Freddy Freeman,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,0,0,0,0,0,0,0,,1
Black Canary,General Zod,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,70,100,50,40,75,85,3,,2
Black Canary,Gluttony,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Black Canary,Green Lantern,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,65,75,25,40,65,70,3,,2
Black Canary,Harley Quinn,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,60,5,8,10,10,80,1,,2
Black Canary,Hawkman,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,65,30,25,25,50,80,2,,2
Black Canary,Hespera,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,0,0,0,0,0,0,0,,1
Black Canary,Huntress,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,50,1,1,5,5,50,1,,1
Black Canary,Incubus,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,55,30,6,30,50,30,2,,2
Black Canary,Joker,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,65,1,7,5,10,45,1,,1
Black Canary,Jor-El,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,80,1,6,10,10,80,1,,2
Black Canary,Judomaster,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,60,1,6,15,10,100,1,,2
Black Canary,Karathen,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,75,95,25,50,60,30,3,,2
Black Canary,Katana,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,55,1,7,9,15,80,1,,2
Black Canary,Killer Croc,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,45,25,14,20,30,40,1,,2
Black Canary,King Nereus,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,70,45,30,25,45,75,2,,2
Black Canary,King Shark,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,50,30,17,25,40,40,1,1+,2
Black Canary,Lex Luthor,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,80,1,1,5,1,15,1,,1
Black Canary,Lust,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Black Canary,Mera,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,65,30,25,30,45,70,2,,2
Black Canary,Mister Zsasz,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,50,1,1,5,5,30,0,,1
Black Canary,Nam-Ek,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,65,95,50,40,70,65,3,,2
Black Canary,Nuidis Vulko,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,65,30,25,20,40,90,1,,2
Black Canary,Ocean Master,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,65,55,30,35,50,90,3,,2
Black Canary,Parademon,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,55,25,17,10,20,60,1,,2
Black Canary,Peacemaker,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,65,5,7,15,20,80,1,,2
Black Canary,Penthesileia,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,60,65,50,35,50,95,2,,2
Black Canary,Philippus,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,55,75,50,35,35,75,2,,2
Black Canary,Polka-Dot Man,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,60,1,6,10,35,35,1,,2
Black Canary,Queen Atlanna,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,70,30,25,30,50,75,2,,2
Black Canary,Queen Hippolyta,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,85,30,25,30,40,100,2,,2
Black Canary,Ratcatcher,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,65,1,6,5,10,20,1,,1
Black Canary,Rick Flag,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,55,1,6,10,10,70,1,,2
Black Canary,Sabbac,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,70,100,50,45,75,70,3,,2
Black Canary,Savant,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,55,1,1,5,10,40,1,,1
Black Canary,Shazam,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,60,95,60,40,70,30,3,3,2
Black Canary,Slipknot,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,45,1,1,5,5,30,0,,1
Black Canary,Sol Soria,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,55,1,1,5,5,40,0,,1
Black Canary,Starro,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,65,70,25,25,60,30,2,,2
Black Canary,Steppenwolf,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,90,90,25,45,65,100,3,,2
Black Canary,Supergirl,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,60,75,50,40,75,45,3,,2
Black Canary,Superman,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Black Canary,T.D.K.,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,50,1,6,10,30,40,1,,1
Black Canary,The Flash,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,80,25,100,30,85,40,5,,2
Black Canary,Vigilante,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,60,1,7,10,10,70,1,,2
Black Canary,White Dragon,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,65,13,25,10,20,40,1,,2
Black Canary,Wonder Woman,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,80,95,70,60,55,100,3,,2
Black Canary,Wrath,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Black Canary,Zeus,DC Extended Universe,55,1,6,5,35,40,1,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Black Manta,Black Mask,DC Extended Universe,70,25,25,20,40,60,2,,DC Extended Universe,60,1,6,5,5,30,0,,1
Black Manta,Bloodsport,DC Extended Universe,70,25,25,20,40,60,2,,DC Extended Universe,70,1,8,15,20,85,1,,1
Black Manta,Captain Boomerang,DC Extended Universe,70,25,25,20,40,60,2,,DC Extended Universe,45,1,6,7,10,40,0,,1
Black Manta,Cassandra Cain,DC Extended Universe,70,25,25,20,40,60,2,,DC Extended Universe,45,1,1,1,1,30,0,,1
Black Manta,Cheetah,DC Extended Universe,70,25,25,20,40,60,2,,DC Extended Universe,60,50,14,15,30,65,1,,1
Black Manta,Cyborg,DC Extended Universe,70,25,25,20,40,60,2,,DC Extended Universe,70,40,30,35,65,50,2,,2
Black Manta,Cyclone,DC Extended Universe,70,25,25,20,40,60,2,,DC Extended Universe,80,1,25,15,50,40,1,,1
Black Manta,Dark Flash,DC Extended Universe,70,25,25,20,40,60,2,,DC Extended Universe,80,25,100,35,85,50,5,,2
Black Manta,Darkseid,DC Extended Universe,70,25,25,20,40,60,2,,DC Extended Universe,95,100,30,55,90,95,4,4,2
