Heroe 1,Heroe 2,Result
Batman,Wanda Maximoff (Pre-WandaVision),2
Batman,War Machine,2
Batman,Warlock,2
Batman,Wasp,2
Batman,Whiplash,2
Batman,Whiplash (Mark II),2
Batman,White Wolf,2
Batman,Winter Soldier,2
Batman,Wolverine,2
Batman,Wong,2
Batman,YellowJacket,2
Batman,Yondu,2
Batman,Zeus,2
Black Adam,Black Canary,2
Black Adam,Black Manta,2
Black Adam,Black Mask,2
Black Adam,Bloodsport,2
Black Adam,Captain Boomerang,2
Black Adam,Cassandra Cain,2
Black Adam,Cheetah,2
Black Adam,Cyborg,2
Black Adam,Cyclone,2
Black Adam,Dark Flash,2
Black Adam,Darkseid,2
Black Adam,Deadshot,2
Black Adam,Doctor Fate,2
Black Adam,Doctor Sivana,2
Black Adam,Doomsday,2
Black Adam,El Diablo,2
Black Adam,Enchantress,2
Black Adam,Envy,2
Black Adam,Faora,2
Black Adam,Freddy Freeman,2
Black Adam,General Zod,2
Black Adam,Gluttony,2
Black Adam,Green Lantern,2
Black Adam,Harley Quinn,2
Black Adam,Hawkman,2
Black Adam,Hespera,2
Black Adam,Huntress,2
Black Adam,Incubus,2
Black Adam,Joker,2
Black Adam,Jor-El,2
Black Adam,Judomaster,2
Black Adam,Karathen,2
Black Adam,Katana,2
Black Adam,Killer Croc,2
Black Adam,King Nereus,2
Black Adam,King Shark,2
Black Adam,Lex Luthor,2
Black Adam,Lust,2
Black Adam,Mera,2
Black Adam,Mister Zsasz,2
Black Adam,Nam-Ek,2
Black Adam,Nuidis Vulko,2
Black Adam,Ocean Master,2
Black Adam,Parademon,2
Black Adam,Peacemaker,2
Black Adam,Penthesileia,2
Black Adam,Philippus,2
Black Adam,Polka-Dot Man,2
Black Adam,Queen Atlanna,2
Black Adam,Queen Hippolyta,2
Black Adam,Ratcatcher,2
Black Adam,Rick Flag,2
Black Adam,Sabbac,2
Black Adam,Savant,2
Black Adam,Shazam,2
Black Adam,Slipknot,2
Black Adam,Sol Soria,2
Black Adam,Starro,2
Black Adam,Steppenwolf,2
Black Adam,Supergirl,2
Black Adam,Superman,2
Black Adam,T.D.K.,2
Black Adam,The Flash,2
Black Adam,Vigilante,2
Black Adam,White Dragon,2
Black Adam,Wonder Woman (Armor of Asteria),2
Black Adam,Wrath,2
Black Adam,Agatha Harkness,1
Black Adam,Abomination,1
Black Adam,Ajak,1
Black Adam,Ancient One (time stone),1
Black Adam,Ancient One,1
Black Adam,Ant-Man,1
Black Adam,Arishem The Judge,1
Black Adam,Ayo,1
Black Adam,Baby Groot,1
Black Adam,Baron Mordo,1
Black Adam,Baron Zemo,1
Black Adam,Black Bolt (Earth 838),2
Black Adam,Black Bolt,2
Black Adam,Black Panther,2
Black Adam,Black Widow,2
Black Adam,Bucky Barnes,2
Black Adam,Bullseye,2
Black Adam,Captain America,2
Black Adam,Captain America (Worthy),2
Black Adam,Captain Carter (Earth 838),2
Black Adam,Captain Marvel,2
Black Adam,Chitauri Footsoldier,2
Black Adam,Corvus Glaive,2
Black Adam,Crossbones,2
Black Adam,Cull Obsidian,2
Black Adam,Dar-Benn,2
Black Adam,Daredevil,2
Black Adam,Deathlok,2
Black Adam,Destroyer,2
Black Adam,Doctor Strange,2
Black Adam,Dormammu,2
Black Adam,Drax The Destroyer,2
Black Adam,Ebony Maw,2
Black Adam,Echo,2
Black Adam,Ego,2
Black Adam,Elektra,2
Black Adam,Eternity,2
Black Adam,Falcon,2
Black Adam,Fandral,2
Black Adam,Fat Thor,2
Black Adam,Fenris,2
Black Adam,Frigga,2
Black Adam,G'iah,2
Black Adam,Gamora,2
Black Adam,Gargantos,2
Black Adam,Ghost,2
Black Adam,Ghost Rider,2
Black Adam,Giant-Man,2
Black Adam,Gilgamesh,2
Black Adam,Gorr The God Butcher,2
Black Adam,Gravik,2
Black Adam,Groot,2
Black Adam,Hawkeye,2
Black Adam,Heimdall,2
Black Adam,Hela,2
Black Adam,High Evolutionary,2
Black Adam,Hulk (Stark Gauntlet),2
Black Adam,Hulk,2
Black Adam,Ikaris,2
Black Adam,Iron Fist,2
Black Adam,Iron Man,2
Black Adam,Iron Man (Mk 1),2
Black Adam,Iron Man (Stark Gauntlet),2
Black Adam,Iron Man (Hulkbuster),2
Black Adam,Iron Monger,2
Black Adam,Iron Spider,2
Black Adam,Ironheart,2
Black Adam,Jemiah The Analyzer,2
Black Adam,Jessica Jones,2
Black Adam,Kaecilius,2
Black Adam,Kang the Conqueror,2
Black Adam,Killian,2
Black Adam,Killmonger,2
Black Adam,Kingo,2
Black Adam,Kingpin,2
Black Adam,Korath The Pursuer,2
Black Adam,Korg,2
Black Adam,Kro,2
Black Adam,Kurse,2
Black Adam,Kid Loki,2
Black Adam,Lady Loki,2
Black Adam,Leo Fitz,2
Black Adam,Leviathan,2
Black Adam,Loki,2
Black Adam,Loki (Mind Stone),2
Black Adam,Loki (Keeper Of The Multiverse),2
Black Adam,Loki (Variant L1130),2
Black Adam,Loki (King of Asgard),2
Black Adam,Luke Cage,2
Black Adam,M'baku,2
Black Adam,Makkari,2
Black Adam,Malekith (Reality Stone),2
Black Adam,Malekith,2
Black Adam,Mandarin,2
Black Adam,Mantis,2
Black Adam,Mighty Thor,2
Black Adam,MODOK,2
Black Adam,Moon Knight,2
Black Adam,Mr. Fantastic (Earth 838),2
Black Adam,Mr. Knight,2
Black Adam,Ms. America,2
Black Adam,Ms. Marvel,2
Black Adam,Mysterio,2
Black Adam,Namor,2
Black Adam,Nebula,2
Black Adam,Nick Fury,2
Black Adam,Nomad,2
Black Adam,Odin,2
Black Adam,Okoye,2
Black Adam,Outrider,2
Black Adam,Pepper Potts (Extremis),2
Black Adam,Phastos,2
Black Adam,Photon,2
Black Adam,Proxima Midnight,2
Black Adam,Quake,2
Black Adam,Quicksilver,2
Black Adam,Red Guardian,2
Black Adam,Red Skull (Stonekeeper),2
Black Adam,Red Skull,2
Black Adam,Rescue,2
Black Adam,Rocket Raccoon,2
Black Adam,Ronan The Accuser (Power Stone),2
Black Adam,Ronan The Accuser,2
Black Adam,Ronin,2
Black Adam,Scarlet Witch,2
Black Adam,Sersi (uni-mind),2
Black Adam,Sersi,2
Black Adam,Shang-Chi,2
Black Adam,She-Hulk,2
Black Adam,Shuri,2
Black Adam,Sif,2
Black Adam,Sinister Strange,2
Black Adam,Smart Hulk,2
Black Adam,Spectral Vision,2
Black Adam,Spider-Man,2
Black Adam,Star-Lord (Celestial Power),2
Black Adam,Star-Lord,2
Black Adam,Stature,2
Black Adam,Surtur,2
Black Adam,Swole Groot,2
Black Adam,Talos The Untamed,2
Black Adam,Taskmaster,2
Black Adam,Teenage Groot,2
Black Adam,Thanos,2
Black Adam,Thanos (Infinity Gauntlet),2
Black Adam,The Collector,2
Black Adam,The Executioner,2
Black Adam,The Grandmaster,2
Black Adam,The Great Protector,2
Black Adam,The Punisher,2
Black Adam,Thena,2
Black Adam,Thor (Pre-Ragnarok),2
Black Adam,Thor (Awakened),2
Black Adam,Thor,2
Black Adam,Ultron,2
Black Adam,Unworthy Thor,2
Black Adam,Valkyrie,2
Black Adam,Vision,2
Black Adam,Volstagg,2
Black Adam,Vulture,2
Black Adam,Wanda Maximoff (Pre-WandaVision),2
Black Adam,War Machine,2
Black Adam,Warlock,2
Black Adam,Wasp,2
Black Adam,Whiplash,2
Black Adam,Whiplash (Mark II),2
Black Adam,White Wolf,2
Black Adam,Winter Soldier,2
Black Adam,Wolverine,2
Black Adam,Wong,2
Black Adam,YellowJacket,2
Black Adam,Yondu,2
Black Adam,Zeus,2
Black Canary,Black Manta,2
Black Canary,Black Mask,2
Black Canary,Bloodsport,2
Black Canary,Captain Boomerang,2
Black Canary,Cassandra Cain,2
Black Canary,Cheetah,2
Black Canary,Cyborg,2
Black Canary,Cyclone,2
Black Canary,Dark Flash,2
Black Canary,Darkseid,2
Black Canary,Deadshot,2
Black Canary,Doctor Fate,2
Black Canary,Doctor Sivana,2
Black Canary,Doomsday,2
Black Canary,El Diablo,2
Black Canary,Enchantress,2
Black Canary,Envy,2
Black Canary,Faora,2
Black Canary,Freddy Freeman,2
Black Canary,General Zod,2
Black Canary,Gluttony,2
Black Canary,Green Lantern,2
Black Canary,Harley Quinn,2
Black Canary,Hawkman,2
Black Canary,Hespera,2
Black Canary,Huntress,2
Black Canary,Incubus,2
Black Canary,Joker,2
Black Canary,Jor-El,2
Black Canary,Judomaster,2
Black Canary,Karathen,2
Black Canary,Katana,2
Black Canary,Killer Croc,2
Black Canary,King Nereus,2
Black Canary,King Shark,2
Black Canary,Lex Luthor,2
Black Canary,Lust,2
Black Canary,Mera,2
Black Canary,Mister Zsasz,2
Black Canary,Nam-Ek,2
Black Canary,Nuidis Vulko,2
Black Canary,Ocean Master,2
Black Canary,Parademon,2
Black Canary,Peacemaker,2
Black Canary,Penthesileia,2
Black Canary,Philippus,2
Black Canary,Polka-Dot Man,2
Black Canary,Queen Atlanna,2
Black Canary,Queen Hippolyta,2
Black Canary,Ratcatcher,2
Black Canary,Rick Flag,2
Black Canary,Sabbac,2
Black Canary,Savant,2
Black Canary,Shazam,2
Black Canary,Slipknot,2
Black Canary,Sol Soria,2
Black Canary,Starro,2
Black Canary,Steppenwolf,2
Black Canary,Supergirl,2
Black Canary,Superman,2
Black Canary,T.D.K.,2
Black Canary,The Flash,2
Black Canary,Vigilante,2
Black Canary,White Dragon,2
Black Canary,Wonder Woman (Armor of Asteria),2
Black Canary,Wrath,2
Black Canary,Agatha Harkness,1
Black Canary,Abomination,1
Black Canary,Ajak,1
Black Canary,Ancient One (time stone),1
Black Canary,Ancient One,1
Black Canary,Ant-Man,1
Black Canary,Arishem The Judge,1
Black Canary,Ayo,1
Black Canary,Baby Groot,1
Black Canary,Baron Mordo,1
Black Canary,Baron Zemo,1
Black Canary,Black Bolt (Earth 838),1
Black Canary,Black Bolt,1
Black Canary,Black Panther,2
Black Canary,Black Widow,2
Black Canary,Bucky Barnes,2
Black Canary,Bullseye,2
Black Canary,Captain America,2
Black Canary,Captain America (Worthy),2
Black Canary,Captain Carter (Earth 838),2
Black Canary,Captain Marvel,2
Black Canary,Chitauri Footsoldier,2
Black Canary,Corvus Glaive,2
Black Canary,Crossbones,2
Black Canary,Cull Obsidian,2
Black Canary,Dar-Benn,2
Black Canary,Daredevil,2
Black Canary,Deathlok,2
Black Canary,Destroyer,2
Black Canary,Doctor Strange,2
Black Canary,Dormammu,2
Black Canary,Drax The Destroyer,2
Black Canary,Ebony Maw,2
Black Canary,Echo,2
Black Canary,Ego,2
Black Canary,Elektra,2
Black Canary,Eternity,2
Black Canary,Falcon,2
Black Canary,Fandral,2
Black Canary,Fat Thor,2
Black Canary,Fenris,2
Black Canary,Frigga,2
Black Canary,G'iah,2
Black Canary,Gamora,2
Black Canary,Gargantos,2
Black Canary,Ghost,2
Black Canary,Ghost Rider,2
Black Canary,Giant-Man,2
Black Canary,Gilgamesh,2
Black Canary,Gorr The God Butcher,2
Black Canary,Gravik,2
Black Canary,Groot,2
Black Canary,Hawkeye,2
Black Canary,Heimdall,2
Black Canary,Hela,2
Black Canary,High Evolutionary,2
Black Canary,Hulk (Stark Gauntlet),2
Black Canary,Hulk,2
Black Canary,Ikaris,2
Black Canary,Iron Fist,2
Black Canary,Iron Man,2
Black Canary,Iron Man (Mk 1),2
Black Canary,Iron Man (Stark Gauntlet),2
Black Canary,Iron Man (Hulkbuster),2
Black Canary,Iron Monger,2
Black Canary,Iron Spider,2
Black Canary,Ironheart,2
Black Canary,Jemiah The Analyzer,2
Black Canary,Jessica Jones,2
Black Canary,Kaecilius,2
Black Canary,Kang the Conqueror,2
Black Canary,Killian,2
Black Canary,Killmonger,2
Black Canary,Kingo,2
Black Canary,Kingpin,2
Black Canary,Korath The Pursuer,2
Black Canary,Korg,2
Black Canary,Kro,2
Black Canary,Kurse,2
Black Canary,Kid Loki,2
Black Canary,Lady Loki,2
Black Canary,Leo Fitz,2
Black Canary,Leviathan,2
Black Canary,Loki,2
Black Canary,Loki (Mind Stone),2
Black Canary,Loki (Keeper Of The Multiverse),2
Black Canary,Loki (Variant L1130),2
Black Canary,Loki (King of Asgard),2
Black Canary,Luke Cage,2
Black Canary,M'baku,2
Black Canary,Makkari,2
Black Canary,Malekith (Reality Stone),2
Black Canary,Malekith,2
Black Canary,Mandarin,2
Black Canary,Mantis,2
Black Canary,Mighty Thor,2
Black Canary,MODOK,2
Black Canary,Moon Knight,2
Black Canary,Mr. Fantastic (Earth 838),2
Black Canary,Mr. Knight,2
Black Canary,Ms. America,2
Black Canary,Ms. Marvel,2
Black Canary,Mysterio,2
Black Canary,Namor,2
Black Canary,Nebula,2
Black Canary,Nick Fury,2
Black Canary,Nomad,2
Black Canary,Odin,2
Black Canary,Okoye,2
Black Canary,Outrider,2
Black Canary,Pepper Potts (Extremis),2
Black Canary,Phastos,2
Black Canary,Photon,2
Black Canary,Proxima Midnight,2
Black Canary,Quake,2
Black Canary,Quicksilver,2
Black Canary,Red Guardian,2
Black Canary,Red Skull (Stonekeeper),2
Black Canary,Red Skull,2
Black Canary,Rescue,2
Black Canary,Rocket Raccoon,2
Black Canary,Ronan The Accuser (Power Stone),2
Black Canary,Ronan The Accuser,2
Black Canary,Ronin,2
Black Canary,Scarlet Witch,2
Black Canary,Sersi (uni-mind),2
Black Canary,Sersi,2
Black Canary,Shang-Chi,2
Black Canary,She-Hulk,2
Black Canary,Shuri,2
Black Canary,Sif,2
Black Canary,Sinister Strange,2
Black Canary,Smart Hulk,2
Black Canary,Spectral Vision,2
Black Canary,Spider-Man,2
Black Canary,Star-Lord (Celestial Power),2
Black Canary,Star-Lord,2
Black Canary,Stature,2
Black Canary,Surtur,2
Black Canary,Swole Groot,2
Black Canary,Talos The Untamed,2
Black Canary,Taskmaster,2
Black Canary,Teenage Groot,2
Black Canary,Thanos,2
Black Canary,Thanos (Infinity Gauntlet),2
Black Canary,The Collector,2
Black Canary,The Executioner,2
Black Canary,The Grandmaster,2
Black Canary,The Great Protector,2
Black Canary,The Punisher,2
Black Canary,Thena,2
Black Canary,Thor (Pre-Ragnarok),2
Black Canary,Thor (Awakened),2
Black Canary,Thor,2
Black Canary,Ultron,2
Black Canary,Unworthy Thor,2
Black Canary,Valkyrie,2
Black Canary,Vision,2
Black Canary,Volstagg,2
Black Canary,Vulture,2
Black Canary,Wanda Maximoff (Pre-WandaVision),2
Black Canary,War Machine,2
Black Canary,Warlock,2
Black Canary,Wasp,2
Black Canary,Whiplash,2
Black Canary,Whiplash (Mark II),2
Black Canary,White Wolf,2
Black Canary,Winter Soldier,2
Black Canary,Wolverine,2
Black Canary,Wong,2
Black Canary,YellowJacket,2
Black Canary,Yondu,2
Black Canary,Zeus,2
Black Manta,Black Mask,2
Black Manta,Bloodsport,2
Black Manta,Captain Boomerang,2
Black Manta,Cassandra Cain,2
Black Manta,Cheetah,2
Black Manta,Cyborg,2
Black Manta,Cyclone,2
Black Manta,Dark Flash,2
Black Manta,Darkseid,2
Black Manta,Deadshot,2
Black Manta,Doctor Fate,2
Black Manta,Doctor Sivana,2
Black Manta,Doomsday,2
Black Manta,El Diablo,2
Black Manta,Enchantress,2
Black Manta,Envy,2
Black Manta,Faora,2
Black Manta,Freddy Freeman,2
Black Manta,General Zod,2
Black Manta,Gluttony,2
Black Manta,Green Lantern,2
Black Manta,Harley Quinn,2
Black Manta,Hawkman,2
Black Manta,Hespera,2
Black Manta,Huntress,2
Black Manta,Incubus,2
Black Manta,Joker,2
Black Manta,Jor-El,2
Black Manta,Judomaster,2
Black Manta,Karathen,2
Black Manta,Katana,2
Black Manta,Killer Croc,2
Black Manta,King Nereus,2
Black Manta,King Shark,2
Black Manta,Lex Luthor,2
Black Manta,Lust,2
Black Manta,Mera,2
Black Manta,Mister Zsasz,2
Black Manta,Nam-Ek,2
Black Manta,Nuidis Vulko,2
Black Manta,Ocean Master,2
Black Manta,Parademon,2
Black Manta,Peacemaker,2
Black Manta,Penthesileia,2
Black Manta,Philippus,2
Black Manta,Polka-Dot Man,2
Black Manta,Queen Atlanna,2
Black Manta,Queen Hippolyta,2
Black Manta,Ratcatcher,2
Black Manta,Rick Flag,2
Black Manta,Sabbac,2
Black Manta,Savant,2
Black Manta,Shazam,2
Black Manta,Slipknot,2
Black Manta,Sol Soria,2
Black Manta,Starro,2
Black Manta,Steppenwolf,2
Black Manta,Supergirl,2
Black Manta,Superman,2
Black Manta,T.D.K.,2
Black Manta,The Flash,2
Black Manta,Vigilante,2
Black Manta,White Dragon,2
Black Manta,Wonder Woman (Armor of Asteria),2
Black Manta,Wrath,2
Black Manta,Agatha Harkness,1
Black Manta,Abomination,1
Black Manta,Ajak,1
Black Manta,Ancient One (time stone),1
Black Manta,Ancient One,1
Black Manta,Ant-Man,1
Black Manta,Arishem The Judge,1
Black Manta,Ayo,1
Black Manta,Baby Groot,1
Black Manta,Baron Mordo,1
Black Manta,Baron Zemo,1
Black Manta,Black Bolt (Earth 838),1
Black Manta,Black Bolt,1
Black Manta,Black Panther,2
Black Manta,Black Widow,2
Black Manta,Bucky Barnes,2
Black Manta,Bullseye,2
Black Manta,Captain America,2
Black Manta,Captain America (Worthy),2
Black Manta,Captain Carter (Earth 838),2
Black Manta,Captain Marvel,2
Black Manta,Chitauri Footsoldier,2
Black Manta,Corvus Glaive,2
Black Manta,Crossbones,2
Black Manta,Cull Obsidian,2
Black Manta,Dar-Benn,2
Black Manta,Daredevil,2
Black Manta,Deathlok,2
Black Manta,Destroyer,2
Black Manta,Doctor Strange,2
Black Manta,Dormammu,2
Black Manta,Drax The Destroyer,2
Black Manta,Ebony Maw,2
Black Manta,Echo,2
Black Manta,Ego,2
Black Manta,Elektra,2
Black Manta,Eternity,2
Black Manta,Falcon,2
Black Manta,Fandral,2
Black Manta,Fat Thor,2
Black Manta,Fenris,2
Black Manta,Frigga,2
Black Manta,G'iah,2
Black Manta,Gamora,2
Black Manta,Gargantos,2
Black Manta,Ghost,2
Black Manta,Ghost Rider,2
Black Manta,Giant-Man,2
Black Manta,Gilgamesh,2
Black Manta,Gorr The God Butcher,2
Black Manta,Gravik,2
Black Manta,Groot,2
Black Manta,Hawkeye,2
Black Manta,Heimdall,2
Black Manta,Hela,2
Black Manta,High Evolutionary,2
Black Manta,Hulk (Stark Gauntlet),2
Black Manta,Hulk,2
Black Manta,Ikaris,2
Black Manta,Iron Fist,2
Black Manta,Iron Man,2
Black Manta,Iron Man (Mk 1),2
Black Manta,Iron Man (Stark Gauntlet),2
Black Manta,Iron Man (Hulkbuster),2
Black Manta,Iron Monger,2
Black Manta,Iron Spider,2
Black Manta,Ironheart,2
Black Manta,Jemiah The Analyzer,2
Black Manta,Jessica Jones,2
Black Manta,Kaecilius,2
Black Manta,Kang the Conqueror,2
Black Manta,Killian,2
Black Manta,Killmonger,2
Black Manta,Kingo,2
Black Manta,Kingpin,2
Black Manta,Korath The Pursuer,2
Black Manta,Korg,2
Black Manta,Kro,2
Black Manta,Kurse,2
Black Manta,Kid Loki,2
Black Manta,Lady Loki,2
Black Manta,Leo Fitz,2
Black Manta,Leviathan,2
Black Manta,Loki,2
Black Manta,Loki (Mind Stone),2
Black Manta,Loki (Keeper Of The Multiverse),2
Black Manta,Loki (Variant L1130),2
Black Manta,Loki (King of Asgard),2
Black Manta,Luke Cage,2
Black Manta,M'baku,2
Black Manta,Makkari,2
Black Manta,Malekith (Reality Stone),2
Black Manta,Malekith,2
Black Manta,Mandarin,2
Black Manta,Mantis,2
Black Manta,Mighty Thor,2
Black Manta,MODOK,2
Black Manta,Moon Knight,2
Black Manta,Mr. Fantastic (Earth 838),2
Black Manta,Mr. Knight,2
Black Manta,Ms. America,2
Black Manta,Ms. Marvel,2
Black Manta,Mysterio,2
Black Manta,Namor,2
Black Manta,Nebula,2
Black Manta,Nick Fury,2
Black Manta,Nomad,2
Black Manta,Odin,2
Black Manta,Okoye,2
Black Manta,Outrider,2
Black Manta,Pepper Potts (Extremis),2
Black Manta,Phastos,2
Black Manta,Photon,2
Black Manta,Proxima Midnight,2
Black Manta,Quake,2
Black Manta,Quicksilver,2
Black Manta,Red Guardian,2
Black Manta,Red Skull (Stonekeeper),2
Black Manta,Red Skull,2
Black Manta,Rescue,2
Black Manta,Rocket Raccoon,2
Black Manta,Ronan The Accuser (Power Stone),2
Black Manta,Ronan The Accuser,2
Black Manta,Ronin,2
Black Manta,Scarlet Witch,2
Black Manta,Sersi (uni-mind),2
Black Manta,Sersi,2
Black Manta,Shang-Chi,2
Black Manta,She-Hulk,2
Black Manta,Shuri,2
Black Manta,Sif,2
Black Manta,Sinister Strange,2
Black Manta,Smart Hulk,2
Black Manta,Spectral Vision,2
Black Manta,Spider-Man,2
Black Manta,Star-Lord (Celestial Power),2
Black Manta,Star-Lord,2
Black Manta,Stature,2
Black Manta,Surtur,2
Black Manta,Swole Groot,2
Black Manta,Talos The Untamed,2
Black Manta,Taskmaster,2
Black Manta,Teenage Groot,2
Black Manta,Thanos,2
Black Manta,Thanos (Infinity Gauntlet),2
Black Manta,The Collector,2
Black Manta,The Executioner,2
Black Manta,The Grandmaster,2
Black Manta,The Great Protector,2
Black Manta,The Punisher,2
Black Manta,Thena,2
Black Manta,Thor (Pre-Ragnarok),2
Black Manta,Thor (Awakened),2
Black Manta,Thor,2
Black Manta,Ultron,2
Black Manta,Unworthy Thor,2
Black Manta,Valkyrie,2
Black Manta,Vision,2
Black Manta,Volstagg,2
Black Manta,Vulture,2
Black Manta,Wanda Maximoff (Pre-WandaVision),2
Black Manta,War Machine,2
Black Manta,Warlock,2
Black Manta,Wasp,2
Black Manta,Whiplash,2
Black Manta,Whiplash (Mark II),2
Black Manta,White Wolf,2
Black Manta,Winter Soldier,2
Black Manta,Wolverine,2
Black Manta,Wong,2
Black Manta,YellowJacket,2
Black Manta,Yondu,2
Black Manta,Zeus,2
Black Mask,Bloodsport,2
Black Mask,Captain Boomerang,2
Black Mask,Cassandra Cain,2
Black Mask,Cheetah,2
Black Mask,Cyborg,2
Black Mask,Cyclone,2
Black Mask,Dark Flash,2
Black Mask,Darkseid,2
Black Mask,Deadshot,2
Black Mask,Doctor Fate,2
Black Mask,Doctor Sivana,2
Black Mask,Doomsday,2
Black Mask,El Diablo,2
Black Mask,Enchantress,2
Black Mask,Envy,2
Black Mask,Faora,2
Black Mask,Freddy Freeman,2
Black Mask,General Zod,2
Black Mask,Gluttony,2
Black Mask,Green Lantern,2
Black Mask,Harley Quinn,2
Black Mask,Hawkman,2
Black Mask,Hespera,2
Black Mask,Huntress,2
Black Mask,Incubus,2
Black Mask,Joker,2
Black Mask,Jor-El,2
Black Mask,Judomaster,2
Black Mask,Karathen,2
Black Mask,Katana,2
Black Mask,Killer Croc,2
Black Mask,King Nereus,2
Black Mask,King Shark,2
Black Mask,Lex Luthor,2
Black Mask,Lust,2
Black Mask,Mera,2
Black Mask,Mister Zsasz,2
Black Mask,Nam-Ek,2
Black Mask,Nuidis Vulko,2
Black Mask,Ocean Master,2
Black Mask,Parademon,2
Black Mask,Peacemaker,2
Black Mask,Penthesileia,2
Black Mask,Philippus,2
Black Mask,Polka-Dot Man,2
Black Mask,Queen Atlanna,2
Black Mask,Queen Hippolyta,2
Black Mask,Ratcatcher,2
Black Mask,Rick Flag,2
Black Mask,Sabbac,2
Black Mask,Savant,2
Black Mask,Shazam,2
Black Mask,Slipknot,2
Black Mask,Sol Soria,2
Black Mask,Starro,2
Black Mask,Steppenwolf,2
Black Mask,Supergirl,2
Black Mask,Superman,2
Black Mask,T.D.K.,2
Black Mask,The Flash,2
Black Mask,Vigilante,2
Black Mask,White Dragon,2
Black Mask,Wonder Woman (Armor of Asteria),2
Black Mask,Wrath,2
Black Mask,Agatha Harkness,1
Black Mask,Abomination,1
Black Mask,Ajak,1
Black Mask,Ancient One (time stone),1
Black Mask,Ancient One,1
Black Mask,Ant-Man,1
Black Mask,Arishem The Judge,1
Black Mask,Ayo,1
Black Mask,Baby Groot,1
Black Mask,Baron Mordo,1
Black Mask,Baron Zemo,1
Black Mask,Black Bolt (Earth 838),1
Black Mask,Black Bolt,1
Black Mask,Black Panther,2
Black Mask,Black Widow,2
Black Mask,Bucky Barnes,2
Black Mask,Bullseye,2
Black Mask,Captain America,2
Black Mask,Captain America (Worthy),2
Black Mask,Captain Carter (Earth 838),2
Black Mask,Captain Marvel,2
Black Mask,Chitauri Footsoldier,2
Black Mask,Corvus Glaive,2
Black Mask,Crossbones,2
Black Mask,Cull Obsidian,2
Black Mask,Dar-Benn,2
Black Mask,Daredevil,2
Black Mask,Deathlok,2
Black Mask,Destroyer,2
Black Mask,Doctor Strange,2
Black Mask,Dormammu,2
Black Mask,Drax The Destroyer,2
Black Mask,Ebony Maw,2
Black Mask,Echo,2
Black Mask,Ego,2
Black Mask,Elektra,2
Black Mask,Eternity,2
Black Mask,Falcon,2
Black Mask,Fandral,2
Black Mask,Fat Thor,2
Black Mask,Fenris,2
Black Mask,Frigga,2
Black Mask,G'iah,2
Black Mask,Gamora,2
Black Mask,Gargantos,2
Black Mask,Ghost,2
Black Mask,Ghost Rider,2
Black Mask,Giant-Man,2
Black Mask,Gilgamesh,2
Black Mask,Gorr The God Butcher,2
Black Mask,Gravik,2
Black Mask,Groot,2
Black Mask,Hawkeye,2
Black Mask,Heimdall,2
Black Mask,Hela,2
Black Mask,High Evolutionary,2
Black Mask,Hulk (Stark Gauntlet),2
Black Mask,Hulk,2
Black Mask,Ikaris,2
Black Mask,Iron Fist,2
Black Mask,Iron Man,2
Black Mask,Iron Man (Mk 1),2
Black Mask,Iron Man (Stark Gauntlet),2
Black Mask,Iron Man (Hulkbuster),2
Black Mask,Iron Monger,2
Black Mask,Iron Spider,2
Black Mask,Ironheart,2
Black Mask,Jemiah The Analyzer,2
Black Mask,Jessica Jones,2
Black Mask,Kaecilius,2
Black Mask,Kang the Conqueror,2
Black Mask,Killian,2
Black Mask,Killmonger,2
Black Mask,Kingo,2
Black Mask,Kingpin,2
Black Mask,Korath The Pursuer,2
Black Mask,Korg,2
Black Mask,Kro,2
Black Mask,Kurse,2
Black Mask,Kid Loki,2
Black Mask,Lady Loki,2
Black Mask,Leo Fitz,2
Black Mask,Leviathan,2
Black Mask,Loki,2
Black Mask,Loki (Mind Stone),2
Black Mask,Loki (Keeper Of The Multiverse),2
Black Mask,Loki (Variant L1130),2
Black Mask,Loki (King of Asgard),2
Black Mask,Luke Cage,2
Black Mask,M'baku,2
Black Mask,Makkari,2
Black Mask,Malekith (Reality Stone),2
Black Mask,Malekith,2
Black Mask,Mandarin,2
Black Mask,Mantis,2
Black Mask,Mighty Thor,2
Black Mask,MODOK,2
Black Mask,Moon Knight,2
Black Mask,Mr. Fantastic (Earth 838),2
Black Mask,Mr. Knight,2
Black Mask,Ms. America,2
Black Mask,Ms. Marvel,2
Black Mask,Mysterio,2
Black Mask,Namor,2
Black Mask,Nebula,2
Black Mask,Nick Fury,2
Black Mask,Nomad,2
Black Mask,Odin,2
Black Mask,Okoye,2
Black Mask,Outrider,2
Black Mask,Pepper Potts (Extremis),2
Black Mask,Phastos,2
Black Mask,Photon,2
Black Mask,Proxima Midnight,2
Black Mask,Quake,2
Black Mask,Quicksilver,2
Black Mask,Red Guardian,2
Black Mask,Red Skull (Stonekeeper),2
Black Mask,Red Skull,2
Black Mask,Rescue,2
Black Mask,Rocket Raccoon,2
Black Mask,Ronan The Accuser (Power Stone),2
Black Mask,Ronan The Accuser,2
Black Mask,Ronin,2
Black Mask,Scarlet Witch,2
Black Mask,Sersi (uni-mind),2
Black Mask,Sersi,2
Black Mask,Shang-Chi,2
Black Mask,She-Hulk,2
Black Mask,Shuri,2
Black Mask,Sif,2
Black Mask,Sinister Strange,2
Black Mask,Smart Hulk,2
