Heroe 1,Heroe 2,Resultado
Batman,Taskmaster,0
Batman,Teenage Groot,0
Batman,Thanos,0
Batman,Thanos (Infinity Gauntlet),0
Batman,The Collector,0
Batman,The Executioner,0
Batman,The Grandmaster,0
Batman,The Great Protector,0
Batman,The Punisher,0
Batman,Thena,0
Batman,Thor (Pre-Ragnarok),0
Batman,Thor (Awakened),0
Batman,Thor,0
Batman,Ultron,0
Batman,Unworthy Thor,0
Batman,Valkyrie,0
Batman,Vision,0
Batman,Vulture,0
Batman,Wanda Maximoff (Pre-Wandavision),0
Batman,War Machine,0
Batman,Warlock,0
Batman,Wasp,0
Batman,Whiplash,0
Batman,Whiplash Mark II,0
Batman,White Wolf,0
Batman,Winter Soldier,0
Batman,Wolverine,0
Batman,Wong,0
Batman,Yellowjacket,0
Batman,Yondu,0
Black Adam,Aquaman,0
Black Adam,Ares,0
Black Adam,Atom Smasher,0
Black Adam,Batman,0
Black Adam,Black Canary,0
Black Adam,Black Manta,0
Black Adam,Black Mask,0
Black Adam,Bloodsport,0
Black Adam,Captain Boomerang,0
Black Adam,Cassandra Cain,0
Black Adam,Cheetah,0
Black Adam,Cyborg,0
Black Adam,Cyclone,0
Black Adam,Dark Flash,0
Black Adam,Darkseid,0
Black Adam,Deadshot,0
Black Adam,Doctor Fate,0
Black Adam,Doctor Sivana,0
Black Adam,Doomsday,0
Black Adam,El Diablo,0
Black Adam,Enchantress,0
Black Adam,Envy,0
Black Adam,Faora,0
Black Adam,Freddy Freeman,0
Black Adam,General Zod,0
Black Adam,Gluttony,0
Black Adam,Green Lantern,0
Black Adam,Harley Quinn,0
Black Adam,Hawkman,0
Black Adam,Hespera,0
Black Adam,Huntress,0
Black Adam,Incubus,0
Black Adam,Joker,0
Black Adam,Jor-El,0
Black Adam,Judomaster,0
Black Adam,Karathen,0
Black Adam,Katana,0
Black Adam,Killer Croc,0
Black Adam,King Nereus,0
Black Adam,King Shark,0
Black Adam,Lex Luthor,0
Black Adam,Lust,0
Black Adam,Mera,0
Black Adam,Mister Zsasz,0
Black Adam,Nam-Ek,0
Black Adam,Nuidis Vulko,0
Black Adam,Ocean Master,0
Black Adam,Parademon,0
Black Adam,Peacemaker,0
Black Adam,Penthesileia,0
Black Adam,Philippus,0
Black Adam,Polka-Dot Man,0
Black Adam,Queen Atlanna,0
Black Adam,Queen Hippolyta,0
Black Adam,Ratcatcher,0
Black Adam,Rick Flag,0
Black Adam,Sabbac,0
Black Adam,Savant,0
Black Adam,Shazam,0
Black Adam,Slipknot,0
Black Adam,Sol Soria,0
Black Adam,Starro,0
Black Adam,Steppenwolf,0
Black Adam,Supergirl,0
Black Adam,Superman,0
Black Adam,T.D.K.,0
Black Adam,The Flash,0
Black Adam,Vigilante,0
Black Adam,White Dragon,0
Black Adam,Wonder Woman,0
Black Adam,Wrath,0
Black Adam,Zeus,0
Black Adam,Agatha Harkness,0
Black Adam,Abomination,0
Black Adam,Ajak,0
Black Adam,Ancient One (Time Stone),0
Black Adam,Ancient One,0
Black Adam,Ant-Man,0
Black Adam,Arishem the Judge,0
Black Adam,Ayo,0
Black Adam,Baby Groot,0
Black Adam,Baron Mordo,0
Black Adam,Baron Zemo,0
Black Adam,Black Bolt (Earth-838),0
Black Adam,Black Bolt,0
Black Adam,Black Panther,0
Black Adam,Black Panther (Variant),0
Black Adam,Black Widow,0
Black Adam,Black Widow (Variant),0
Black Adam,Bucky Barnes,0
Black Adam,Bullseye,0
Black Adam,Captain America,0
Black Adam,Captain America (Worthy),0
Black Adam,Captain Carter (Earth-838),0
Black Adam,Captain Marvel,0
Black Adam,Chitauri Footsoldier,0
Black Adam,Corvus Glaive,0
Black Adam,Crossbones,0
Black Adam,Cull Obsidian,0
Black Adam,Dar-Benn,0
Black Adam,Daredevil,0
Black Adam,Deathlok,0
Black Adam,Destroyer,0
Black Adam,Doctor Strange,0
Black Adam,Dormammu,0
Black Adam,Drax the Destroyer,0
Black Adam,Ebony Maw,0
Black Adam,Echo,0
Black Adam,Ego,0
Black Adam,Elektra,0
Black Adam,Eternity,0
Black Adam,Falcon,0
Black Adam,Fandral,0
Black Adam,Fat Thor,0
Black Adam,Fenris,0
Black Adam,Frigga,0
Black Adam,Giah,0
Black Adam,Gamora,0
Black Adam,Gargantos,0
Black Adam,Ghost,0
Black Adam,Ghost Rider,0
Black Adam,Giant-Man,0
Black Adam,Gilgamesh,0
Black Adam,Gorr the God Butcher,0
Black Adam,Gravik,0
Black Adam,Groot,0
Black Adam,Hawkeye,0
Black Adam,Hawkeye (Variant),0
Black Adam,Heimdall,0
Black Adam,Hela,0
Black Adam,High Evolutionary,0
Black Adam,Hulk (Stark Gauntlet),0
Black Adam,Hulk,0
Black Adam,Ikaris,0
Black Adam,Iron Fist,0
Black Adam,Iron Man,0
Black Adam,Iron Man (MK 1),0
Black Adam,Iron Man (Stark Gauntlet),0
Black Adam,Iron Man (Hulkbuster),0
Black Adam,Iron Monger,0
Black Adam,Iron Spider,0
Black Adam,Ironheart,0
Black Adam,Jemiah the Analyzer,0
Black Adam,Jessica Jones,0
Black Adam,Kaecilius,0
Black Adam,Kang the Conqueror,0
Black Adam,Killian,0
Black Adam,Killmonger,0
Black Adam,Kingo,0
Black Adam,Kingpin,0
Black Adam,Korath the Pursuer,0
Black Adam,Korg,0
Black Adam,Kro,0
Black Adam,Kurse,0
Black Adam,Kid Loki,0
Black Adam,Lady Loki,0
Black Adam,Leo Fitz,0
Black Adam,Leviathan,0
Black Adam,Loki,0
Black Adam,Loki (Mind Stone),0
Black Adam,Loki (Keeper of the Multiverse),0
Black Adam,Loki (Variant L1130),0
Black Adam,Loki (King of Asgard),0
Black Adam,Luke Cage,0
Black Adam,MBaku,0
Black Adam,Makkari,0
Black Adam,Malekith (Reality Stone),0
Black Adam,Malekith,0
Black Adam,Mandarin,0
Black Adam,Mantis,0
Black Adam,Mighty Thor,0
Black Adam,MODOK,0
Black Adam,Moon Knight,0
Black Adam,Mr. Fantastic (Earth-838),0
Black Adam,Mr. Knight,0
Black Adam,Ms. America,0
Black Adam,Ms. Marvel,0
Black Adam,Mysterio,0
Black Adam,Namor,0
Black Adam,Nebula,0
Black Adam,Nick Fury,0
Black Adam,Nomad,0
Black Adam,Odin,0
Black Adam,Okoye,0
Black Adam,Outrider,0
Black Adam,Pepper Potts (Extremis),0
Black Adam,Phastos,0
Black Adam,Photon,0
Black Adam,Proxima Midnight,0
Black Adam,Quake,0
Black Adam,Quicksilver,0
Black Adam,Red Guardian,0
Black Adam,Red Skull (Stonekeeper),0
Black Adam,Red Skull,0
Black Adam,Rescue,0
Black Adam,Rocket Raccoon,0
Black Adam,Ronan the Accuser (Power Stone),0
Black Adam,Ronan the Accuser,0
Black Adam,Ronin,0
Black Adam,Scarlet Witch,0
Black Adam,Sersi (Uni-Mind),0
Black Adam,Sersi,0
Black Adam,Shang-Chi,0
Black Adam,She-Hulk,0
Black Adam,Shuri,0
Black Adam,Sif,0
Black Adam,Sinister Strange,0
Black Adam,Smart Hulk,0
Black Adam,Spectral Vision,0
Black Adam,Spider-Man,0
Black Adam,Star-Lord (Celestial Power),0
Black Adam,Star-Lord,0
Black Adam,Stature,0
Black Adam,Surtur,0
Black Adam,Swole Groot,0
Black Adam,Talos the Untamed,0
Black Adam,Taskmaster,0
Black Adam,Teenage Groot,0
Black Adam,Thanos,0
Black Adam,Thanos (Infinity Gauntlet),0
Black Adam,The Collector,0
Black Adam,The Executioner,0
Black Adam,The Grandmaster,0
Black Adam,The Great Protector,0
Black Adam,The Punisher,0
Black Adam,Thena,0
Black Adam,Thor (Pre-Ragnarok),0
Black Adam,Thor (Awakened),0
Black Adam,Thor,0
Black Adam,Ultron,0
Black Adam,Unworthy Thor,0
Black Adam,Valkyrie,0
Black Adam,Vision,0
Black Adam,Vulture,0
Black Adam,Wanda Maximoff (Pre-Wandavision),0
Black Adam,War Machine,0
Black Adam,Warlock,0
Black Adam,Wasp,0
Black Adam,Whiplash,0
Black Adam,Whiplash Mark II,0
Black Adam,White Wolf,0
Black Adam,Winter Soldier,0
Black Adam,Wolverine,0
Black Adam,Wong,0
Black Adam,Yellowjacket,0
Black Adam,Yondu,0
Black Canary,Aquaman,1
Black Canary,Ares,1
Black Canary,Atom Smasher,1
Black Canary,Batman,1
Black Canary,Black Adam,1
Black Canary,Black Manta,0
Black Canary,Black Mask,0
Black Canary,Bloodsport,0
Black Canary,Captain Boomerang,0
Black Canary,Cassandra Cain,0
Black Canary,Cheetah,0
Black Canary,Cyborg,0
Black Canary,Cyclone,0
Black Canary,Dark Flash,0
Black Canary,Darkseid,0
Black Canary,Deadshot,0
Black Canary,Doctor Fate,0
Black Canary,Doctor Sivana,0
Black Canary,Doomsday,0
Black Canary,El Diablo,0
Black Canary,Enchantress,0
Black Canary,Envy,0
Black Canary,Faora,0
Black Canary,Freddy Freeman,0
Black Canary,General Zod,0
Black Canary,Gluttony,0
Black Canary,Green Lantern,0
Black Canary,Harley Quinn,0
Black Canary,Hawkman,0
Black Canary,Hespera,0
Black Canary,Huntress,0
Black Canary,Incubus,0
Black Canary,Joker,0
Black Canary,Jor-El,0
Black Canary,Judomaster,0
Black Canary,Karathen,0
Black Canary,Katana,0
Black Canary,Killer Croc,0
Black Canary,King Nereus,0
Black Canary,King Shark,0
Black Canary,Lex Luthor,0
Black Canary,Lust,0
Black Canary,Mera,0
Black Canary,Mister Zsasz,0
Black Canary,Nam-Ek,0
Black Canary,Nuidis Vulko,0
Black Canary,Ocean Master,0
Black Canary,Parademon,0
Black Canary,Peacemaker,0
Black Canary,Penthesileia,0
Black Canary,Philippus,0
Black Canary,Polka-Dot Man,0
Black Canary,Queen Atlanna,0
Black Canary,Queen Hippolyta,0
Black Canary,Ratcatcher,0
Black Canary,Rick Flag,0
Black Canary,Sabbac,0
Black Canary,Savant,0
Black Canary,Shazam,0
Black Canary,Slipknot,0
Black Canary,Sol Soria,0
Black Canary,Starro,0
Black Canary,Steppenwolf,0
Black Canary,Supergirl,0
Black Canary,Superman,0
Black Canary,T.D.K.,0
Black Canary,The Flash,0
Black Canary,Vigilante,0
Black Canary,White Dragon,0
Black Canary,Wonder Woman,0
Black Canary,Wrath,0
Black Canary,Zeus,0
Black Canary,Agatha Harkness,0
Black Canary,Abomination,0
Black Canary,Ajak,0
Black Canary,Ancient One (Time Stone),0
Black Canary,Ancient One,0
Black Canary,Ant-Man,0
Black Canary,Arishem the Judge,0
Black Canary,Ayo,0
Black Canary,Baby Groot,0
Black Canary,Baron Mordo,0
Black Canary,Baron Zemo,0
Black Canary,Black Bolt (Earth-838),0
Black Canary,Black Bolt,0
Black Canary,Black Panther,0
Black Canary,Black Panther (Variant),0
Black Canary,Black Widow,0
Black Canary,Black Widow (Variant),0
Black Canary,Bucky Barnes,0
Black Canary,Bullseye,0
Black Canary,Captain America,0
Black Canary,Captain America (Worthy),0
Black Canary,Captain Carter (Earth-838),0
Black Canary,Captain Marvel,0
Black Canary,Chitauri Footsoldier,0
Black Canary,Corvus Glaive,0
Black Canary,Crossbones,0
Black Canary,Cull Obsidian,0
Black Canary,Dar-Benn,0
Black Canary,Daredevil,0
Black Canary,Deathlok,0
Black Canary,Destroyer,0
Black Canary,Doctor Strange,0
Black Canary,Dormammu,0
Black Canary,Drax the Destroyer,0
Black Canary,Ebony Maw,0
Black Canary,Echo,0
Black Canary,Ego,0
Black Canary,Elektra,0
Black Canary,Eternity,0
Black Canary,Falcon,0
Black Canary,Fandral,0
Black Canary,Fat Thor,0
Black Canary,Fenris,0
Black Canary,Frigga,0
Black Canary,Giah,0
Black Canary,Gamora,0
Black Canary,Gargantos,0
Black Canary,Ghost,0
Black Canary,Ghost Rider,0
Black Canary,Giant-Man,0
Black Canary,Gilgamesh,0
Black Canary,Gorr the God Butcher,0
Black Canary,Gravik,0
Black Canary,Groot,0
Black Canary,Hawkeye,0
Black Canary,Hawkeye (Variant),0
Black Canary,Heimdall,0
Black Canary,Hela,0
Black Canary,High Evolutionary,0
Black Canary,Hulk (Stark Gauntlet),0
Black Canary,Hulk,0
Black Canary,Ikaris,0
Black Canary,Iron Fist,0
Black Canary,Iron Man,0
Black Canary,Iron Man (MK 1),0
Black Canary,Iron Man (Stark Gauntlet),0
Black Canary,Iron Man (Hulkbuster),0
Black Canary,Iron Monger,0
Black Canary,Iron Spider,0
Black Canary,Ironheart,0
Black Canary,Jemiah the Analyzer,0
Black Canary,Jessica Jones,0
Black Canary,Kaecilius,0
Black Canary,Kang the Conqueror,0
Black Canary,Killian,0
Black Canary,Killmonger,0
Black Canary,Kingo,0
Black Canary,Kingpin,0
Black Canary,Korath the Pursuer,0
Black Canary,Korg,0
Black Canary,Kro,0
Black Canary,Kurse,0
Black Canary,Kid Loki,0
Black Canary,Lady Loki,0
Black Canary,Leo Fitz,0
Black Canary,Leviathan,0
Black Canary,Loki,0
Black Canary,Loki (Mind Stone),0
Black Canary,Loki (Keeper of the Multiverse),0
Black Canary,Loki (Variant L1130),0
Black Canary,Loki (King of Asgard),0
Black Canary,Luke Cage,0
Black Canary,MBaku,0
Black Canary,Makkari,0
Black Canary,Malekith (Reality Stone),0
Black Canary,Malekith,0
Black Canary,Mandarin,0
Black Canary,Mantis,0
Black Canary,Mighty Thor,0
Black Canary,MODOK,0
Black Canary,Moon Knight,0
Black Canary,Mr. Fantastic (Earth-838),0
Black Canary,Mr. Knight,0
Black Canary,Ms. America,0
Black Canary,Ms. Marvel,0
Black Canary,Mysterio,0
Black Canary,Namor,0
Black Canary,Nebula,0
Black Canary,Nick Fury,0
Black Canary,Nomad,0
Black Canary,Odin,0
Black Canary,Okoye,0
Black Canary,Outrider,0
Black Canary,Pepper Potts (Extremis),0
Black Canary,Phastos,0
Black Canary,Photon,0
Black Canary,Proxima Midnight,0
Black Canary,Quake,0
Black Canary,Quicksilver,0
Black Canary,Red Guardian,0
Black Canary,Red Skull (Stonekeeper),0
Black Canary,Red Skull,0
Black Canary,Rescue,0
Black Canary,Rocket Raccoon,0
Black Canary,Ronan the Accuser (Power Stone),0
Black Canary,Ronan the Accuser,0
Black Canary,Ronin,0
Black Canary,Scarlet Witch,0
Black Canary,Sersi (Uni-Mind),0
Black Canary,Sersi,0
Black Canary,Shang-Chi,0
Black Canary,She-Hulk,0
Black Canary,Shuri,0
Black Canary,Sif,0
Black Canary,Sinister Strange,0
Black Canary,Smart Hulk,0
Black Canary,Spectral Vision,0
Black Canary,Spider-Man,0
Black Canary,Star-Lord (Celestial Power),0
Black Canary,Star-Lord,0
Black Canary,Stature,0
Black Canary,Surtur,0
Black Canary,Swole Groot,0
Black Canary,Talos the Untamed,0
Black Canary,Taskmaster,0
Black Canary,Teenage Groot,0
Black Canary,Thanos,0
Black Canary,Thanos (Infinity Gauntlet),0
Black Canary,The Collector,0
Black Canary,The Executioner,0
Black Canary,The Grandmaster,0
Black Canary,The Great Protector,0
Black Canary,The Punisher,0
Black Canary,Thena,0
Black Canary,Thor (Pre-Ragnarok),0
Black Canary,Thor (Awakened),0
Black Canary,Thor,0
Black Canary,Ultron,0
Black Canary,Unworthy Thor,0
Black Canary,Valkyrie,0
Black Canary,Vision,0
Black Canary,Vulture,0
Black Canary,Wanda Maximoff (Pre-Wandavision),0
Black Canary,War Machine,0
Black Canary,Warlock,0
Black Canary,Wasp,0
Black Canary,Whiplash,0
Black Canary,Whiplash Mark II,0
Black Canary,White Wolf,0
Black Canary,Winter Soldier,0
Black Canary,Wolverine,0
Black Canary,Wong,0
Black Canary,Yellowjacket,0
Black Canary,Yondu,0
Black Manta,Aquaman,1
Black Manta,Ares,1
Black Manta,Atom Smasher,1
Black Manta,Batman,1
Black Manta,Black Adam,1
Black Manta,Black Canary,1
Black Manta,Black Mask,1
Black Manta,Bloodsport,1
Black Manta,Captain Boomerang,1
Black Manta,Cassandra Cain,1
Black Manta,Cheetah,1
Black Manta,Cyborg,1
Black Manta,Cyclone,1
Black Manta,Dark Flash,1
Black Manta,Darkseid,1
Black Manta,Deadshot,1
Black Manta,Doctor Fate,1
Black Manta,Doctor Sivana,1
Black Manta,Doomsday,1
Black Manta,El Diablo,1
Black Manta,Enchantress,1
Black Manta,Envy,1
Black Manta,Faora,1
Black Manta,Freddy Freeman,1
Black Manta,General Zod,1
Black Manta,Gluttony,1
Black Manta,Green Lantern,1
Black Manta,Harley Quinn,1
Black Manta,Hawkman,1
Black Manta,Hespera,1
Black Manta,Huntress,1
Black Manta,Incubus,1
Black Manta,Joker,1
Black Manta,Jor-El,1
Black Manta,Judomaster,1
Black Manta,Karathen,1
Black Manta,Katana,1
Black Manta,Killer Croc,1
Black Manta,King Nereus,1
Black Manta,King Shark,1
Black Manta,Lex Luthor,1
Black Manta,Lust,1
Black Manta,Mera,1
Black Manta,Mister Zsasz,1
Black Manta,Nam-Ek,1
Black Manta,Nuidis Vulko,1
Black Manta,Ocean Master,1
Black Manta,Parademon,1
Black Manta,Peacemaker,1
Black Manta,Penthesileia,1
Black Manta,Philippus,1
Black Manta,Polka-Dot Man,1
Black Manta,Queen Atlanna,1
Black Manta,Queen Hippolyta,1
Black Manta,Ratcatcher,1
Black Manta,Rick Flag,1
Black Manta,Sabbac,1
Black Manta,Savant,1
Black Manta,Shazam,1
Black Manta,Slipknot,1
Black Manta,Sol Soria,1
Black Manta,Starro,1
Black Manta,Steppenwolf,1
Black Manta,Supergirl,1
Black Manta,Superman,1
Black Manta,T.D.K.,1
Black Manta,The Flash,1
Black Manta,Vigilante,1
Black Manta,White Dragon,1
Black Manta,Wonder Woman,1
Black Manta,Wrath,1
Black Manta,Zeus,1
Black Manta,Agatha Harkness,1
Black Manta,Abomination,1
Black Manta,Ajak,1
Black Manta,Ancient One (Time Stone),1
Black Manta,Ancient One,1
Black Manta,Ant-Man,1
Black Manta,Arishem the Judge,1
Black Manta,Ayo,1
Black Manta,Baby Groot,1
Black Manta,Baron Mordo,1
Black Manta,Baron Zemo,1
Black Manta,Black Bolt (Earth-838),1
Black Manta,Black Bolt,1
Black Manta,Black Panther,1
Black Manta,Black Panther (Variant),1
Black Manta,Black Widow,1
Black Manta,Black Widow (Variant),1
Black Manta,Bucky Barnes,1
Black Manta,Bullseye,1
Black Manta,Captain America,1
Black Manta,Captain America (Worthy),1
Black Manta,Captain Carter (Earth-838),1
Black Manta,Captain Marvel,1
Black Manta,Chitauri Footsoldier,1
Black Manta,Corvus Glaive,1
Black Manta,Crossbones,1
Black Manta,Cull Obsidian,1
Black Manta,Dar-Benn,1
Black Manta,Daredevil,1
Black Manta,Deathlok,1
Black Manta,Destroyer,1
Black Manta,Doctor Strange,1
Black Manta,Dormammu,1
Black Manta,Drax the Destroyer,1
Black Manta,Ebony Maw,1
Black Manta,Echo,1
Black Manta,Ego,1
Black Manta,Elektra,1
Black Manta,Eternity,1
Black Manta,Falcon,1
Black Manta,Fandral,1
Black Manta,Fat Thor,1
Black Manta,Fenris,1
Black Manta,Frigga,1
Black Manta,Giah,1
Black Manta,Gamora,1
Black Manta,Gargantos,1
Black Manta,Ghost,1
Black Manta,Ghost Rider,1
Black Manta,Giant-Man,1
Black Manta,Gilgamesh,1
Black Manta,Gorr the God Butcher,1
Black Manta,Gravik,1
Black Manta,Groot,1
Black Manta,Hawkeye,1
Black Manta,Hawkeye (Variant),1
Black Manta,Heimdall,1
Black Manta,Hela,1
Black Manta,High Evolutionary,1
Black Manta,Hulk (Stark Gauntlet),1
Black Manta,Hulk,1
Black Manta,Ikaris,1
Black Manta,Iron Fist,1
Black Manta,Iron Man,1
Black Manta,Iron Man (MK 1),1
Black Manta,Iron Man (Stark Gauntlet),1
Black Manta,Iron Man (Hulkbuster),1
Black Manta,Iron Monger,1
Black Manta,Iron Spider,1
Black Manta,Ironheart,1
Black Manta,Jemiah the Analyzer,1
Black Manta,Jessica Jones,1
Black Manta,Kaecilius,1
Black Manta,Kang the Conqueror,1
Black Manta,Killian,1
Black Manta,Killmonger,1
Black Manta,Kingo,1
Black Manta,Kingpin,1
Black Manta,Korath the Pursuer,1
Black Manta,Korg,1
Black Manta,Kro,1
Black Manta,Kurse,1
Black Manta,Kid Loki,1
Black Manta,Lady Loki,1
Black Manta,Leo Fitz,1
Black Manta,Leviathan,1
Black Manta,Loki,1
Black Manta,Loki (Mind Stone),1
Black Manta,Loki (Keeper of the Multiverse),1
Black Manta,Loki (Variant L1130),1
Black Manta,Loki (King of Asgard),1
Black Manta,Luke Cage,1
Black Manta,MBaku,1
Black Manta,Makkari,1
Black Manta,Malekith (Reality Stone),1
Black Manta,Malekith,1
Black Manta,Mandarin,1
Black Manta,Mantis,1
Black Manta,Mighty Thor,1
Black Manta,MODOK,1
Black Manta,Moon Knight,1
Black Manta,Mr. Fantastic (Earth-838),1
Black Manta,Mr. Knight,1
Black Manta,Ms. America,1
Black Manta,Ms. Marvel,1
Black Manta,Mysterio,1
Black Manta,Namor,1
Black Manta,Nebula,1
Black Manta,Nick Fury,1
Black Manta,Nomad,1
Black Manta,Odin,1
Black Manta,Okoye,1
Black Manta,Outrider,1
Black Manta,Pepper Potts (Extremis),1
Black Manta,Phastos,1
Black Manta,Photon,1
Black Manta,Proxima Midnight,1
Black Manta,Quake,1
Black Manta,Quicksilver,1
Black Manta,Red Guardian,1
Black Manta,Red Skull (Stonekeeper),1
Black Manta,Red Skull,1
Black Manta,Rescue,1
Black Manta,Rocket Raccoon,1
Black Manta,Ronan the Accuser (Power Stone),1
Black Manta,Ronan the Accuser,1
Black Manta,Ronin,1
Black Manta,Scarlet Witch,1
Black Manta,Sersi (Uni-Mind),1
Black Manta,Sersi,1
Black Manta,Shang-Chi,1
Black Manta,She-Hulk,1
Black Manta,Shuri,1
Black Manta,Sif,1
Black Manta,Sinister Strange,1
Black Manta,Smart Hulk,1
Black Manta,Spectral Vision,1
Black Manta,Spider-Man,1
Black Manta,Star-Lord (Celestial Power),1
Black Manta,Star-Lord,1
Black Manta,Stature,1
Black Manta,Surtur,1
Black Manta,Swole Groot,1
Black Manta,Talos the Untamed,1
Black Manta,Taskmaster,1
Black Manta,Teenage Groot,1
Black Manta,Thanos,1
Black Manta,Thanos (Infinity Gauntlet),1
Black Manta,The Collector,1
Black Manta,The Executioner,1
Black Manta,The Grandmaster,1
Black Manta,The Great Protector,1
Black Manta,The Punisher,1
Black Manta,Thena,1
Black Manta,Thor (Pre-Ragnarok),1
Black Manta,Thor (Awakened),1
Black Manta,Thor,1
Black Manta,Ultron,1
Black Manta,Unworthy Thor,1
Black Manta,Valkyrie,1
Black Manta,Vision,1
Black Manta,Vulture,1
Black Manta,Wanda Maximoff (Pre-Wandavision),1
Black Manta,War Machine,1
Black Manta,Warlock,1
Black Manta,Wasp,1
Black Manta,Whiplash,1
Black Manta,Whiplash Mark II,1
Black Manta,White Wolf,1
Black Manta,Winter Soldier,1
Black Manta,Wolverine,1
Black Manta,Wong,1
Black Manta,Yellowjacket,1
Black Manta,Yondu,1
Black Mask,Aquaman,1
Black Mask,Ares,1
Black Mask,Atom Smasher,1
Black Mask,Batman,1
Black Mask,Black Adam,1
Black Mask,Black Canary,1
Black Mask,Black Manta,1
Black Mask,Bloodsport,1
Black Mask,Captain Boomerang,1
Black Mask,Cassandra Cain,1
Black Mask,Cheetah,1
Black Mask,Cyborg,1
Black Mask,Cyclone,1
Black Mask,Dark Flash,1
Black Mask,Darkseid,1
Black Mask,Deadshot,1
Black Mask,Doctor Fate,1
Black Mask,Doctor Sivana,1
Black Mask,Doomsday,1
Black Mask,El Diablo,1
Black Mask,Enchantress,1
Black Mask,Envy,1
Black Mask,Faora,1
Black Mask,Freddy Freeman,1
Black Mask,General Zod,1
Black Mask,Gluttony,1
Black Mask,Green Lantern,1
Black Mask,Harley Quinn,1
Black Mask,Hawkman,1
Black Mask,Hespera,1
Black Mask,Huntress,1
Black Mask,Incubus,1
Black Mask,Joker,1
Black Mask,Jor-El,1
Black Mask,Judomaster,1
Black Mask,Karathen,1
Black Mask,Katana,1
Black Mask,Killer Croc,1
Black Mask,King Nereus,1
Black Mask,King Shark,1
Black Mask,Lex Luthor,1
Black Mask,Lust,1
Black Mask,Mera,1
Black Mask,Mister Zsasz,1
Black Mask,Nam-Ek,1
Black Mask,Nuidis Vulko,1
Black Mask,Ocean Master,1
Black Mask,Parademon,1
Black Mask,Peacemaker,1
Black Mask,Penthesileia,1
Black Mask,Philippus,1
Black Mask,Polka-Dot Man,1
Black Mask,Queen Atlanna,1
Black Mask,Queen Hippolyta,1
Black Mask,Ratcatcher,1
Black Mask,Rick Flag,1
Black Mask,Sabbac,1
Black Mask,Savant,1
Black Mask,Shazam,1
Black Mask,Slipknot,1
Black Mask,Sol Soria,1
Black Mask,Starro,1
Black Mask,Steppenwolf,1
Black Mask,Supergirl,1
Black Mask,Superman,1
Black Mask,T.D.K.,1
Black Mask,The Flash,1
Black Mask,Vigilante,1
Black Mask,White Dragon,1
Black Mask,Wonder Woman,1
Black Mask,Wrath,1
Black Mask,Zeus,1
Black Mask,Agatha Harkness,1
Black Mask,Abomination,1
Black Mask,Ajak,1
Black Mask,Ancient One (Time Stone),1
Black Mask,Ancient One,1
Black Mask,Ant-Man,1
Black Mask,Arishem the Judge,1
Black Mask,Ayo,1
Black Mask,Baby Groot,1
Black Mask,Baron Mordo,1
Black Mask,Baron Zemo,1
Black Mask,Black Bolt (Earth-838),1
Black Mask,Black Bolt,1
Black Mask,Black Panther,1
Black Mask,Black Panther (Variant),1
Black Mask,Black Widow,1
Black Mask,Black Widow (Variant),1
Black Mask,Bucky Barnes,1
Black Mask,Bullseye,1
Black Mask,Captain America,1
Black Mask,Captain America (Worthy),1
Black Mask,Captain Carter (Earth-838),1
Black Mask,Captain Marvel,1
Black Mask,Chitauri Footsoldier,1
Black Mask,Corvus Glaive,1
Black Mask,Crossbones,1
Black Mask,Cull Obsidian,1
Black Mask,Dar-Benn,1
Black Mask,Daredevil,1
Black Mask,Deathlok,1
Black Mask,Destroyer,1
Black Mask,Doctor Strange,1
Black Mask,Dormammu,1
Black Mask,Drax the Destroyer,1
Black Mask,Ebony Maw,1
Black Mask,Echo,1
Black Mask,Ego,1
Black Mask,Elektra,1
Black Mask,Eternity,1
Black Mask,Falcon,1
Black Mask,Fandral,1
Black Mask,Fat Thor,1
Black Mask,Fenris,1
Black Mask,Frigga,1
Black Mask,Giah,1
Black Mask,Gamora,1
Black Mask,Gargantos,1
Black Mask,Ghost,1
Black Mask,Ghost Rider,1
Black Mask,Giant-Man,1
Black Mask,Gilgamesh,1
Black Mask,Gorr the God Butcher,1
Black Mask,Gravik,1
Black Mask,Groot,1
Black Mask,Hawkeye,1
Black Mask,Hawkeye (Variant),1
Black Mask,Heimdall,1
Black Mask,Hela,1
Black Mask,High Evolutionary,1
Black Mask,Hulk (Stark Gauntlet),1
Black Mask,Hulk,1
Black Mask,Ikaris,1
Black Mask,Iron Fist,1
Black Mask,Iron Man,1
Black Mask,Iron Man (MK 1),1
Black Mask,Iron Man (Stark Gauntlet),1
Black Mask,Iron Man (Hulkbuster),1
Black Mask,Iron Monger,1
Black Mask,Iron Spider,1
Black Mask,Ironheart,1
Black Mask,Jemiah the Analyzer,1
Black Mask,Jessica Jones,1
Black Mask,Kaecilius,1
Black Mask,Kang the Conqueror,1
Black Mask,Killian,1
Black Mask,Killmonger,1
Black Mask,Kingo,1
Black Mask,Kingpin,1
Black Mask,Korath the Pursuer,1
Black Mask,Korg,1
Black Mask,Kro,1
Black Mask,Kurse,1
Black Mask,Kid Loki,1
Black Mask,Lady Loki,1
Black Mask,Leo Fitz,1
Black Mask,Leviathan,1
Black Mask,Loki,1
Black Mask,Loki (Mind Stone),1
Black Mask,Loki (Keeper of the Multiverse),1
Black Mask,Loki (Variant L1130),1
Black Mask,Loki (King of Asgard),1
