id,name,description,modified,comics_available,series_available,stories_available,events_available,event_available,thumbnail
1009201,Blok,,1969-12-31T19:00:00-0500,6,2,5,5,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009202,Bloke,,1969-12-31T19:00:00-0500,3,2,2,2,0,http://i.annihil.us/u/prod/marvel/i/mg/2/60/4c00409415b3b.jpg
1011416,Blonde Phantom,,2011-09-07T16:35:07-0400,18,3,28,28,0,http://i.annihil.us/u/prod/marvel/i/mg/6/00/4ce5a77360c30.jpg
1011073,Bloodaxe,,1969-12-31T19:00:00-0500,5,1,6,6,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009203,Bloodscream,,1969-12-31T19:00:00-0500,5,2,6,6,0,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/4c7c647c3f069.jpg
1009204,Bloodstorm,,1969-12-31T19:00:00-0500,23,6,25,25,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010850,Bloodstrike,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011113,Blue Blade,,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/b/e0/4ce5a4b76d1c0.jpg
1011339,Blue Marvel,,2016-02-01T16:10:26-0500,40,12,45,45,5,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011264,Blue Shield,,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010688,Blur,,1969-12-31T19:00:00-0500,3,3,3,3,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011119,"Bob, Agent of Hydra","A cowardly young man, Bob was persuaded into joining the criminal organization HYDRA and has had numerous encounters with Deadpool and other Marvel heroes.",2012-01-11T11:47:30-0500,7,6,8,8,1,http://i.annihil.us/u/prod/marvel/i/mg/e/a0/4ce5a4c2cd41b.jpg
1010366,Boom Boom,"When Tabitha Smith's mutant nature manifested at age 13, she ran away from her abusive home and eventually hooked up with the New Mutants and, subsequently, X-Force.",1969-12-31T19:00:00-0500,75,22,82,82,7,http://i.annihil.us/u/prod/marvel/i/mg/6/00/4ce5a25d34245.jpg
1009205,Boomer,,1969-12-31T19:00:00-0500,62,12,73,73,2,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010371,Boomerang,,2014-01-27T16:28:50-0500,45,26,49,49,2,http://i.annihil.us/u/prod/marvel/i/mg/2/30/4c00390504a3b.jpg
1009206,Box,,1969-12-31T19:00:00-0500,7,3,10,10,0,http://i.annihil.us/u/prod/marvel/i/mg/9/e0/4ce59ef63362d.jpg
1011236,Bride of Nine Spiders (Immortal Weapons),,2011-05-26T17:53:05-0400,10,2,14,14,1,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/4ce5a592212cc.jpg
1014981,Bromley,,2010-11-18T15:53:49-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/c/00/4cd05b51df5c5.jpg
1009208,Brood,,2013-10-17T14:53:39-0400,56,20,57,57,3,http://i.annihil.us/u/prod/marvel/i/mg/d/40/5260321259f91.jpg
1011090,Brother Voodoo,,2016-07-26T13:04:55-0400,17,12,17,17,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009209,Brotherhood of Evil Mutants,,2014-06-16T10:40:40-0400,37,16,41,41,0,http://i.annihil.us/u/prod/marvel/i/mg/3/30/539f01b910d91.jpg
1014973,Brotherhood of Mutants (Ultimate),,2012-07-10T19:23:41-0400,13,4,19,19,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009167,Bruce Banner,,2012-01-14T21:29:21-0500,127,31,178,178,7,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009210,Brute,,1969-12-31T19:00:00-0500,10,6,8,8,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009211,Bucky,,2012-01-01T14:19:35-0500,86,39,100,100,1,http://i.annihil.us/u/prod/marvel/i/mg/d/03/4dc8478464008.jpg
1011038,Bug,,1969-12-31T19:00:00-0500,3,3,6,6,1,http://i.annihil.us/u/prod/marvel/i/mg/8/30/4c00323e50dda.jpg
1010887,Bulldozer,,1969-12-31T19:00:00-0500,7,4,8,8,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009212,Bullseye,,2016-02-03T16:49:50-0500,133,62,144,144,4,http://i.annihil.us/u/prod/marvel/i/mg/6/30/539a08f322fd1.jpg
1009213,Bushwacker,,1969-12-31T19:00:00-0500,12,8,13,13,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011101,Butterfly,,1969-12-31T19:00:00-0500,8,1,9,9,0,http://i.annihil.us/u/prod/marvel/i/mg/8/00/4c0030b5dbc50.jpg
1009214,Cable,,2016-03-28T12:36:31-0400,458,128,625,625,12,http://i.annihil.us/u/prod/marvel/i/mg/3/90/526165df2b584.jpg
1017317,Cable (Deadpool),,2013-09-18T11:09:40-0400,39,11,30,30,2,http://i.annihil.us/u/prod/marvel/i/mg/f/50/5239c22332b00.jpg
1017307,Cable (Marvel: Avengers Alliance),,2013-09-18T10:17:39-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/3/d0/5239b5f863d43.jpg
1011252,Cable (Ultimate),,2014-03-05T13:17:31-0500,2,1,4,4,0,http://i.annihil.us/u/prod/marvel/i/mg/c/10/53176a2ccd8bc.jpg
1017472,Cable (X-Men: Battle of the Atom),,2014-01-15T19:37:30-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/52d729bb9b84b.jpg
1011209,Calamity,,1969-12-31T19:00:00-0500,11,2,20,20,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009216,Caliban,,2013-12-26T15:01:09-0500,73,17,78,78,6,http://i.annihil.us/u/prod/marvel/i/mg/f/60/52bc8ac6e48db.jpg
1009217,Callisto,,1969-12-31T19:00:00-0500,38,10,35,35,2,http://i.annihil.us/u/prod/marvel/i/mg/f/90/4c004082711b8.jpg
1010912,Callisto (Age of Apocalypse),,2014-04-29T14:14:52-0400,1,1,1,1,1,http://i.annihil.us/u/prod/marvel/i/mg/f/c0/535feb96ee0fb.jpg
1009218,Calypso,,1969-12-31T19:00:00-0500,6,3,6,6,1,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/4ce59f17087ab.jpg
1011139,Cammi,,1969-12-31T19:00:00-0500,4,3,4,4,1,http://i.annihil.us/u/prod/marvel/i/mg/d/a0/4c00309587477.jpg
1009219,Cannonball,,2013-07-01T12:49:17-0400,300,84,332,332,12,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c00407fb91b5.jpg
1011276,Cap'n Oz,"William was born into the ClanDestine, making him a creature that is part magic.  After events surrounding the death of his brother Vincent, he moved to Australia where he started an acting career as the superhero Cap'n Oz.",1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/c/10/4c002ee7bf3f5.jpg
1009220,Captain America,"Vowing to serve his country any way he could, young Steve Rogers took the super soldier serum to become America's one-man army. Fighting for the red, white and blue for over 60 years, Captain America is the living, breathing symbol of freedom and liberty.",2020-04-04T19:01:59-0400,2532,726,3693,3693,30,http://i.annihil.us/u/prod/marvel/i/mg/3/50/537ba56d31087.jpg
1010914,Captain America (House of M),,2014-03-05T13:17:50-0500,3,3,2,2,1,http://i.annihil.us/u/prod/marvel/i/mg/6/10/53176a1e7c0d5.jpg
1017295,Captain America (LEGO Marvel Super Heroes),,2013-09-18T11:15:29-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/d/b0/5239c38051946.jpg
1017327,Captain America (Marvel War of Heroes),,2013-09-18T11:00:38-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/2/03/5239c005a4827.jpg
1017575,Captain America (Sam Wilson),"<p class=""Body"">Sam Wilson, a Harlem native, previously operated under the name Falcon, fighting alongside the Avengers. When his longtime friend Steve Rogers stepped down as Captain America, Wilson was hand-picked to fill the role. Now the former Falcon soars through the skies wearing red, white and blue.</p>",2016-06-23T16:15:04-0400,86,36,86,86,2,http://i.annihil.us/u/prod/marvel/i/mg/c/80/545a84a75ddaf.jpg
1010913,Captain America (Ultimate),,2014-03-05T13:17:57-0500,75,31,89,89,0,http://i.annihil.us/u/prod/marvel/i/mg/5/80/53176a0bb810c.jpg
1017105,Captain America/Steve Rogers (MAA),"During World War II, Steve Rogers enlisted in the military and was injected with a super-serum that turned him into super-soldier Captain America! He's a skilled strategist and even more skilled with his shield, but it's his courage and good heart that makes Captain America both a leader and a true hero. ",2015-07-06T18:42:40-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/3/10/52321928eaa72.jpg
1009223,Captain Britain,,2016-02-01T14:12:29-0500,181,57,244,244,8,http://i.annihil.us/u/prod/marvel/i/mg/9/50/4dbf0e5d57226.jpg
1017856,Captain Britain (Betsy Braddock),,2021-08-05T18:54:18-0400,35,3,35,35,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010915,Captain Britain (Ultimate),,1969-12-31T19:00:00-0500,3,1,4,4,0,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/4c003574e99fb.jpg
1011190,Captain Cross,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011196,Captain Flint,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010338,Captain Marvel (Carol Danvers),,2020-07-21T10:33:02-0400,641,215,742,742,15,http://i.annihil.us/u/prod/marvel/i/mg/6/80/5269608c1be7a.jpg
1011096,Captain Marvel (Genis-Vell),,1969-12-31T19:00:00-0500,70,7,98,98,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009224,Captain Marvel (Mar-Vell),,2013-10-17T14:53:19-0400,201,75,294,294,6,http://i.annihil.us/u/prod/marvel/i/mg/f/60/526032048d1a1.jpg
1011095,Captain Marvel (Monica Rambeau),,2016-06-16T14:25:15-0400,38,17,38,38,1,http://i.annihil.us/u/prod/marvel/i/mg/9/00/4c0030bee8c86.jpg
1011097,Captain Marvel (Phyla-Vell),,1969-12-31T19:00:00-0500,18,3,26,26,0,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0030bc4629e.jpg
1011355,Captain Midlands,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009225,Captain Stacy,NYPD Captain George Stacy was the father of one-time Peter Parker girlfriend Gwen Stacy.,1969-12-31T19:00:00-0500,10,4,8,8,0,http://i.annihil.us/u/prod/marvel/i/mg/2/a0/4c00407752be2.jpg
1011027,Captain Universe,,1969-12-31T19:00:00-0500,24,13,30,30,2,http://i.annihil.us/u/prod/marvel/i/mg/4/c0/4c00324c12ba2.jpg
1011052,Cardiac,,1969-12-31T19:00:00-0500,10,4,10,10,1,http://i.annihil.us/u/prod/marvel/i/mg/2/70/4c003117e0b75.jpg
1010143,Caretaker,,1969-12-31T19:00:00-0500,4,2,4,4,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009226,Cargill,,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/f/50/4c0040744c205.jpg
1011258,Carlie Cooper,,2011-09-08T16:50:58-0400,69,3,93,93,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009688,Carmella Unuscione,Carmella Unuscione was one of the first members of the Magneto's Acolytes.,1969-12-31T19:00:00-0500,11,3,11,11,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009227,Carnage,,2016-02-18T12:28:26-0500,180,87,191,191,2,http://i.annihil.us/u/prod/marvel/i/mg/6/50/535fee423f170.jpg
1010916,Carnage (Ultimate),,1969-12-31T19:00:00-0500,7,3,9,9,0,http://i.annihil.us/u/prod/marvel/i/mg/3/00/4c003571c756c.jpg
1009261,Carol Danvers,,2012-06-06T15:38:57-0400,31,15,33,33,3,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009344,Carol Hines,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011937,Carrion (Malcolm McBride),"Malcolm McBride was transformed into Carrion after coming into contact with a Carrion ""virus"" left behind by the High Evolutionary of the Cult of the Jackal in an effort to discredit the actions of the first Carrion.",2021-08-18T22:59:28-0400,6,2,6,6,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009478,Cassandra Nova,,1969-12-31T19:00:00-0500,14,7,13,13,0,http://i.annihil.us/u/prod/marvel/i/mg/8/60/4c003d0f3c80c.jpg
1009230,Catseye,,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708.gif
1009536,Cecilia Reyes,,2010-11-18T11:57:51-0500,24,9,27,27,2,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010813,Celestials,,1969-12-31T19:00:00-0500,26,14,29,29,2,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/4c0035efbf930.jpg
1011039,Centennial,,1969-12-31T19:00:00-0500,12,1,24,24,0,http://i.annihil.us/u/prod/marvel/i/mg/5/80/4c00323b6ac57.jpg
1011140,Centurions,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/c/c0/4c7c63dd70fe7.jpg
1009231,Cerebro,,1969-12-31T19:00:00-0500,7,4,8,8,1,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708.gif
1011141,Cerise,,1969-12-31T19:00:00-0500,2,1,2,2,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009232,Ch'od,,1969-12-31T19:00:00-0500,39,14,34,34,2,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4ce59f2dcd04d.jpg
1009233,Chamber,,2011-05-27T13:35:17-0400,57,18,57,57,1,http://i.annihil.us/u/prod/marvel/i/mg/2/80/4c00406e4731b.jpg
1009234,Chameleon,,1969-12-31T19:00:00-0500,44,21,47,47,2,http://i.annihil.us/u/prod/marvel/i/mg/7/00/4ce59f390463f.jpg
1010756,Champions,,1969-12-31T19:00:00-0500,47,28,49,49,1,http://i.annihil.us/u/prod/marvel/i/mg/8/b0/4c00376da82bb.jpg
1011015,Changeling,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/5/b0/4c00326c980ac.jpg
1009733,Charles Xavier,,1969-12-31T19:00:00-0500,92,43,101,101,4,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011331,Charlie Campion,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1012019,Charlie-27,"Like all those who were to live on Jupiter, Charlie's body was bio-genetically engineered to withstand Jupiter's gravity (triple that of Earth), thus giving him a massive body and corresponding strength and endurance.",2021-08-27T18:07:53-0400,39,4,61,61,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010754,Chase Stein,Chase Stein is the son of mad scientists Victor and Janet Stein and is the tech genius of the Runaways.,2010-11-18T12:06:36-0500,16,8,15,15,1,http://i.annihil.us/u/prod/marvel/i/mg/b/d0/4ce5a2e831d0c.jpg
1011359,Chat,,2010-11-30T15:45:40-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/2/50/4ce5a6cd63eaf.jpg
1009237,Chimera,,1969-12-31T19:00:00-0500,6,2,9,9,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011411,Chores MacGillicudy,,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/5/80/4c002e1c622c8.jpg
1011187,Christian Walker,,1969-12-31T19:00:00-0500,2,2,3,3,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009238,Chronomancer,,1969-12-31T19:00:00-0500,3,1,4,4,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1012065,Chthon,"Chthon is a demon taht possesses incalculable magical power, controlling every aspect of the dimension in which he is trapped.",2021-08-27T18:19:19-0400,4,2,4,4,1,http://i.annihil.us/u/prod/marvel/i/mg/a/00/4ce5a8f848c62.jpg
1011270,ClanDestine,,1969-12-31T19:00:00-0500,20,5,37,37,0,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4c002ef39a9a5.jpg
1009239,Clea,,1969-12-31T19:00:00-0500,133,37,155,155,2,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c00406b55161.jpg
1014999,Clea (Ultimate),,2012-07-11T09:35:14-0400,2,2,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010809,Clint Barton,,1969-12-31T19:00:00-0500,34,8,38,38,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009241,Cloak,,2013-11-20T17:06:28-0500,131,57,137,137,6,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/528d31d76a2b0.jpg
1010823,Cloud 9,,2013-10-24T13:17:04-0400,20,4,22,22,4,http://i.annihil.us/u/prod/marvel/i/mg/6/80/526955ef00db6.jpg
1011286,Cobalt Man,,1969-12-31T19:00:00-0500,4,3,6,6,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010676,Colleen Wing,"Colleen Wing was raised in Japan by her grandfather Kanji Ozawa, who taught her the ways of a samurai, in which she became highly skilled, after which she teamed up with Misty Knight at the behest of Tony Stark as a new Heroes for Hire tasked with capturing superhumans who have not registered.",2013-11-01T16:27:00-0400,89,24,95,95,3,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/52740e24bddb4.jpg
1010798,Colonel America,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009243,Colossus,,2016-02-11T10:06:50-0500,708,170,866,866,27,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/51127cf4b996f.jpg
1010917,Colossus (Ultimate),,2011-07-13T14:24:54-0400,64,15,111,111,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011410,Confederates of the Curious,,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c002e1f3f490.jpg
1009245,Constrictor,,1969-12-31T19:00:00-0500,37,12,40,40,5,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4c004065a3a78.jpg
1011407,Contessa (Vera Vidal),,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/2/70/4c002e274342b.jpg
1010346,Controller,,1969-12-31T19:00:00-0500,7,3,9,9,0,http://i.annihil.us/u/prod/marvel/i/mg/3/60/4c003923719ff.jpg
1009246,Cornelius,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009247,Corsair,,2011-06-02T16:58:21-0400,32,18,25,25,0,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/4c004062d89bd.jpg
1011353,Cosmo (dog),,2014-07-24T15:14:21-0400,15,9,15,15,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011362,Cottonmouth,,1969-12-31T19:00:00-0500,2,2,2,2,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009249,Count Nefaria,,1969-12-31T19:00:00-0500,33,19,34,34,0,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/4c00405d04674.jpg
1009250,Countess,,1969-12-31T19:00:00-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011272,Crimson Crusader,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/8/70/4c002ef0eb443.jpg
1009251,Crimson Dynamo,,2013-10-24T13:17:13-0400,40,25,43,43,1,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/526955e3c7c41.jpg
1017323,Crimson Dynamo (Iron Man 3 - The Official Game),,2013-09-18T11:05:28-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/5239c1307d9c9.jpg
1011169,Crimson King,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009252,Crossbones,,2011-09-26T11:36:46-0400,49,25,64,64,2,http://i.annihil.us/u/prod/marvel/i/mg/1/c0/4c00405a403c0.jpg
1009253,Crule,,1969-12-31T19:00:00-0500,9,4,10,10,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009254,Crusher Hogan,,1969-12-31T19:00:00-0500,3,3,3,3,0,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c004057a5bc6.jpg
1014991,Crusher Hogan (Ultimate),,2012-07-10T19:27:37-0400,4,3,2,2,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009255,Crystal,,2013-10-24T13:17:35-0400,124,56,137,137,8,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/52695564bcf1e.jpg
1011268,Cuckoo,,1969-12-31T19:00:00-0500,1,1,2,2,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009244,Curt Conners,,1969-12-31T19:00:00-0500,18,8,16,16,2,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011174,Cuthbert,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009256,Cyber,,1969-12-31T19:00:00-0500,21,7,23,23,0,http://i.annihil.us/u/prod/marvel/i/mg/1/f0/4c0040521bc06.jpg
1009257,Cyclops,,2016-07-05T14:30:06-0400,997,292,1114,1114,29,http://i.annihil.us/u/prod/marvel/i/mg/6/70/526547e2d90ad.jpg
1010918,Cyclops (Ultimate),,2014-03-05T13:27:26-0500,67,16,121,121,0,http://i.annihil.us/u/prod/marvel/i/mg/c/80/53176b8fe1dfa.jpg
1017473,Cyclops (X-Men: Battle of the Atom),,2014-01-15T19:39:15-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/9/40/52d72a169ddf0.jpg
1011385,Cypher,,2011-02-28T16:06:26-0500,28,8,35,35,2,http://i.annihil.us/u/prod/marvel/i/mg/2/10/4ce5a70abf6fb.jpg
1011050,D'Ken Neramani,,1969-12-31T19:00:00-0500,2,2,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009258,Dagger,,2013-11-20T17:06:21-0500,136,57,154,154,6,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/528d31c9eac10.jpg
1010774,Daily Bugle,,-0001-11-30T00:00:00-0500,3,3,4,4,1,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4ce5a31605544.jpg
1010719,Daimon Hellstrom,,2012-10-12T17:25:43-0400,60,29,64,64,3,http://i.annihil.us/u/prod/marvel/i/mg/9/60/4ce5a2959ba25.jpg
1011001,Daken,,2013-08-07T13:54:38-0400,152,38,158,158,1,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/520289a920fd9.jpg
1011333,Dakota North,,1969-12-31T19:00:00-0500,20,6,21,21,1,http://i.annihil.us/u/prod/marvel/i/mg/7/d0/4ce5a6888f769.jpg
1009259,Damage Control,,2016-09-06T11:36:18-0400,18,7,18,18,0,http://i.annihil.us/u/prod/marvel/i/mg/5/00/4c00404b5e1a2.jpg
1009453,Dani Moonstar,,2013-08-06T23:17:59-0400,79,22,98,98,6,http://i.annihil.us/u/prod/marvel/i/mg/6/20/4ce5a0614487a.jpg
1010776,Danny Rand,,2004-04-14T00:00:00-0400,5,3,5,5,0,http://i.annihil.us/u/prod/marvel/i/mg/2/20/4c00374b1008a.jpg
1009262,Daredevil,"Abandoned by his mother, Matt Murdock was raised by his father, boxer ""Battling Jack"" Murdock, in Hell's Kitchen. Realizing that rules were needed to prevent people from behaving badly, young Matt decided to study law; however, when he saved a man from an oncoming truck, it spilled a radioactive cargo that rendered Matt blind while enhancing his remaining senses. Under the harsh tutelage of blind martial arts master Stick, Matt mastered his heightened senses and became a formidable fighter.",2020-03-04T16:09:36-0500,1275,332,1975,1975,17,http://i.annihil.us/u/prod/marvel/i/mg/d/50/50febb79985ee.jpg
1017292,Daredevil (LEGO Marvel Super Heroes),,2013-09-12T17:29:45-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1017312,Daredevil (Marvel Heroes),,2013-09-18T10:54:10-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/6/00/5239be8a1c152.jpg
1010919,Daredevil (Ultimate),,2014-03-05T13:27:19-0500,22,10,27,27,0,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/53176b9e705dc.jpg
